"Date","Price","Open","High","Low","Change %"
"Dec 24, 2020","-0.441","-0.426","-0.426","-0.441","-1.12%"
"Dec 23, 2020","-0.446","-0.488","-0.423","-0.498","-8.70%"
"Dec 22, 2020","-0.488","-0.477","-0.460","-0.498","2.41%"
"Dec 21, 2020","-0.477","-0.498","-0.465","-0.517","0.85%"
"Dec 18, 2020","-0.473","-0.475","-0.444","-0.489","-0.32%"
"Dec 17, 2020","-0.475","-0.465","-0.444","-0.491","0.85%"
"Dec 16, 2020","-0.470","-0.500","-0.442","-0.524","-7.65%"
"Dec 15, 2020","-0.510","-0.506","-0.502","-0.550","-0.68%"
"Dec 14, 2020","-0.513","-0.506","-0.491","-0.540","-2.56%"
"Dec 11, 2020","-0.526","-0.498","-0.483","-0.538","3.74%"
"Dec 10, 2020","-0.507","-0.508","-0.472","-0.525","0.50%"
"Dec 09, 2020","-0.505","-0.491","-0.481","-0.509","0.40%"
"Dec 08, 2020","-0.503","-0.482","-0.477","-0.515","3.60%"
"Dec 07, 2020","-0.486","-0.456","-0.450","-0.498","5.66%"
"Dec 04, 2020","-0.460","-0.458","-0.437","-0.472","-1.92%"
"Dec 03, 2020","-0.468","-0.421","-0.414","-0.470","11.68%"
"Dec 02, 2020","-0.419","-0.412","-0.403","-0.426","0.48%"
"Dec 01, 2020","-0.417","-0.461","-0.413","-0.477","-10.02%"
"Nov 30, 2020","-0.464","-0.482","-0.459","-0.493","-4.62%"
"Nov 27, 2020","-0.486","-0.479","-0.468","-0.488","0.83%"
"Nov 26, 2020","-0.482","-0.461","-0.454","-0.484","5.46%"
"Nov 25, 2020","-0.458","-0.452","-0.440","-0.475","0.66%"
"Nov 24, 2020","-0.454","-0.458","-0.454","-0.475","-3.81%"
"Nov 23, 2020","-0.472","-0.484","-0.458","-0.488","-3.28%"
"Nov 20, 2020","-0.488","-0.461","-0.452","-0.489","6.31%"
"Nov 19, 2020","-0.460","-0.444","-0.442","-0.468","2.91%"
"Nov 18, 2020","-0.447","-0.465","-0.433","-0.472","-2.19%"
"Nov 17, 2020","-0.456","-0.438","-0.427","-0.460","4.34%"
"Nov 16, 2020","-0.438","-0.440","-0.401","-0.461","-0.46%"
"Nov 13, 2020","-0.440","-0.435","-0.423","-0.456","0.46%"
"Nov 12, 2020","-0.438","-0.415","-0.393","-0.442","8.70%"
"Nov 11, 2020","-0.403","-0.361","-0.350","-0.408","6.06%"
"Nov 10, 2020","-0.380","-0.403","-0.366","-0.410","-6.41%"
"Nov 09, 2020","-0.405","-0.501","-0.386","-0.529","-19.86%"
"Nov 06, 2020","-0.506","-0.515","-0.486","-0.528","-2.22%"
"Nov 05, 2020","-0.517","-0.525","-0.496","-0.536","-0.38%"
"Nov 04, 2020","-0.520","-0.525","-0.496","-0.549","4.00%"
"Nov 03, 2020","-0.500","-0.511","-0.481","-0.515","-2.54%"
"Nov 02, 2020","-0.512","-0.511","-0.488","-0.520","1.99%"
"Oct 30, 2020","-0.502","-0.510","-0.484","-0.512","0.40%"
"Oct 29, 2020","-0.501","-0.493","-0.491","-0.518","-0.40%"
"Oct 28, 2020","-0.502","-0.503","-0.491","-0.521","0.80%"
"Oct 27, 2020","-0.498","-0.461","-0.453","-0.499","7.78%"
"Oct 26, 2020","-0.463","-0.477","-0.442","-0.484","0.00%"
"Oct 23, 2020","-0.463","-0.456","-0.437","-0.470","2.32%"
"Oct 22, 2020","-0.452","-0.477","-0.447","-0.485","-3.83%"
"Oct 21, 2020","-0.470","-0.472","-0.458","-0.493","-1.98%"
"Oct 20, 2020","-0.480","-0.508","-0.479","-0.516","-6.07%"
"Oct 19, 2020","-0.511","-0.503","-0.486","-0.513","0.39%"
"Oct 16, 2020","-0.509","-0.495","-0.493","-0.522","3.46%"
"Oct 15, 2020","-0.492","-0.477","-0.463","-0.524","5.24%"
"Oct 14, 2020","-0.468","-0.448","-0.447","-0.479","3.54%"
"Oct 13, 2020","-0.451","-0.433","-0.426","-0.454","2.96%"
"Oct 12, 2020","-0.438","-0.428","-0.417","-0.440","2.57%"
"Oct 09, 2020","-0.428","-0.419","-0.415","-0.440","1.66%"
"Oct 08, 2020","-0.421","-0.391","-0.386","-0.421","8.66%"
"Oct 07, 2020","-0.387","-0.412","-0.375","-0.424","-7.64%"
"Oct 06, 2020","-0.419","-0.400","-0.389","-0.427","5.14%"
"Oct 05, 2020","-0.398","-0.419","-0.398","-0.443","-8.18%"
"Oct 02, 2020","-0.434","-0.435","-0.420","-0.486","1.88%"
"Oct 01, 2020","-0.426","-0.403","-0.391","-0.482","2.16%"
"Sep 30, 2020","-0.417","-0.433","-0.407","-0.444","-5.01%"
"Sep 29, 2020","-0.439","-0.423","-0.419","-0.492","3.54%"
"Sep 28, 2020","-0.424","-0.426","-0.401","-0.486","-0.93%"
"Sep 25, 2020","-0.428","-0.398","-0.396","-0.433","4.39%"
"Sep 24, 2020","-0.410","-0.412","-0.403","-0.433","-0.73%"
"Sep 23, 2020","-0.413","-0.412","-0.396","-0.475","0.49%"
"Sep 22, 2020","-0.411","-0.424","-0.401","-0.438","-2.61%"
"Sep 21, 2020","-0.422","-0.394","-0.384","-0.444","7.65%"
"Sep 18, 2020","-0.392","-0.384","-0.350","-0.417","1.16%"
"Sep 17, 2020","-0.387","-0.384","-0.363","-0.413","1.57%"
"Sep 16, 2020","-0.382","-0.377","-0.332","-0.401","3.81%"
"Sep 15, 2020","-0.368","-0.373","-0.354","-0.381","-0.81%"
"Sep 14, 2020","-0.370","-0.374","-0.363","-0.393","0.54%"
"Sep 11, 2020","-0.368","-0.347","-0.315","-0.372","5.29%"
"Sep 10, 2020","-0.350","-0.347","-0.309","-0.368","1.16%"
"Sep 09, 2020","-0.346","-0.395","-0.339","-0.399","-9.54%"
"Sep 08, 2020","-0.382","-0.359","-0.345","-0.398","10.55%"
"Sep 07, 2020","-0.346","-0.352","-0.330","-0.371","-0.14%"
"Sep 04, 2020","-0.347","-0.374","-0.342","-0.384","-7.23%"
"Sep 03, 2020","-0.373","-0.363","-0.343","-0.392","4.04%"
"Sep 02, 2020","-0.359","-0.324","-0.319","-0.366","8.95%"
"Sep 01, 2020","-0.329","-0.296","-0.269","-0.334","13.43%"
"Aug 31, 2020","-0.290","-0.312","-0.243","-0.317","-3.33%"
"Aug 28, 2020","-0.301","-0.271","-0.266","-0.319","4.52%"
"Aug 27, 2020","-0.287","-0.320","-0.280","-0.361","-7.26%"
"Aug 26, 2020","-0.310","-0.310","-0.285","-0.319","-4.47%"
"Aug 25, 2020","-0.324","-0.368","-0.303","-0.375","-13.47%"
"Aug 24, 2020","-0.375","-0.394","-0.362","-0.396","-4.34%"
"Aug 21, 2020","-0.392","-0.370","-0.367","-0.405","4.26%"
"Aug 20, 2020","-0.376","-0.368","-0.347","-0.393","6.21%"
"Aug 19, 2020","-0.354","-0.354","-0.347","-0.377","1.43%"
"Aug 18, 2020","-0.349","-0.333","-0.319","-0.355","5.44%"
"Aug 17, 2020","-0.331","-0.306","-0.298","-0.341","10.15%"
"Aug 14, 2020","-0.301","-0.285","-0.282","-0.313","5.25%"
"Aug 13, 2020","-0.285","-0.354","-0.283","-0.364","-17.96%"
"Aug 12, 2020","-0.348","-0.366","-0.320","-0.367","-7.45%"
"Aug 11, 2020","-0.376","-0.393","-0.353","-0.405","-4.57%"
"Aug 10, 2020","-0.394","-0.374","-0.363","-0.414","4.10%"
"Aug 07, 2020","-0.379","-0.399","-0.377","-0.413","-1.56%"
"Aug 06, 2020","-0.384","-0.373","-0.356","-0.413","5.34%"
"Aug 05, 2020","-0.365","-0.418","-0.361","-0.419","-13.61%"
"Aug 04, 2020","-0.423","-0.383","-0.370","-0.423","9.31%"
"Aug 03, 2020","-0.387","-0.384","-0.359","-0.400","-1.65%"
"Jul 31, 2020","-0.393","-0.431","-0.382","-0.431","-4.73%"
"Jul 30, 2020","-0.412","-0.370","-0.370","-0.419","11.19%"
"Jul 29, 2020","-0.371","-0.387","-0.359","-0.396","-4.87%"
"Jul 28, 2020","-0.390","-0.356","-0.355","-0.395","8.94%"
"Jul 27, 2020","-0.358","-0.329","-0.320","-0.376","7.51%"
"Jul 24, 2020","-0.333","-0.376","-0.319","-0.385","-9.51%"
"Jul 23, 2020","-0.368","-0.377","-0.359","-0.382","-0.54%"
"Jul 22, 2020","-0.370","-0.348","-0.340","-0.385","5.41%"
"Jul 21, 2020","-0.351","-0.339","-0.334","-0.357","1.30%"
"Jul 20, 2020","-0.347","-0.336","-0.312","-0.363","1.91%"
"Jul 17, 2020","-0.340","-0.358","-0.334","-0.372","-2.86%"
"Jul 16, 2020","-0.350","-0.335","-0.326","-0.373","6.71%"
"Jul 15, 2020","-0.328","-0.325","-0.315","-0.353","0.61%"
"Jul 14, 2020","-0.326","-0.325","-0.288","-0.335","0.93%"
"Jul 13, 2020","-0.323","-0.348","-0.286","-0.353","-5.69%"
"Jul 10, 2020","-0.343","-0.365","-0.343","-0.382","-3.93%"
"Jul 09, 2020","-0.356","-0.329","-0.322","-0.362","8.69%"
"Jul 08, 2020","-0.328","-0.324","-0.310","-0.347","-0.91%"
"Jul 07, 2020","-0.331","-0.325","-0.299","-0.338","3.76%"
"Jul 06, 2020","-0.319","-0.299","-0.291","-0.325","2.24%"
"Jul 03, 2020","-0.312","-0.314","-0.299","-0.331","2.63%"
"Jul 02, 2020","-0.304","-0.263","-0.255","-0.316","16.48%"
"Jul 01, 2020","-0.261","-0.312","-0.256","-0.318","-18.05%"
"Jun 30, 2020","-0.319","-0.339","-0.316","-0.367","-5.07%"
"Jun 29, 2020","-0.336","-0.348","-0.322","-0.349","-3.87%"
"Jun 26, 2020","-0.349","-0.333","-0.329","-0.355","6.08%"
"Jun 25, 2020","-0.329","-0.313","-0.308","-0.348","4.78%"
"Jun 24, 2020","-0.314","-0.277","-0.257","-0.316","10.56%"
"Jun 23, 2020","-0.284","-0.306","-0.276","-0.308","-6.58%"
"Jun 22, 2020","-0.304","-0.288","-0.280","-0.331","7.04%"
"Jun 19, 2020","-0.284","-0.283","-0.261","-0.292","1.07%"
"Jun 18, 2020","-0.281","-0.268","-0.252","-0.291","11.51%"
"Jun 17, 2020","-0.252","-0.261","-0.218","-0.284","-1.37%"
"Jun 16, 2020","-0.255","-0.244","-0.233","-0.319","-2.67%"
"Jun 15, 2020","-0.262","-0.308","-0.257","-0.320","-6.08%"
"Jun 12, 2020","-0.280","-0.257","-0.252","-0.350","2.57%"
"Jun 11, 2020","-0.273","-0.228","-0.193","-0.304","32.60%"
"Jun 10, 2020","-0.206","-0.165","-0.148","-0.207","30.89%"
"Jun 09, 2020","-0.157","-0.184","-0.151","-0.224","-5.14%"
"Jun 08, 2020","-0.166","-0.131","-0.119","-0.227","16.96%"
"Jun 05, 2020","-0.141","-0.147","-0.116","-0.167","-11.01%"
"Jun 04, 2020","-0.159","-0.184","-0.147","-0.219","-15.43%"
"Jun 03, 2020","-0.188","-0.228","-0.178","-0.251","-22.79%"
"Jun 02, 2020","-0.243","-0.247","-0.230","-0.269","-1.22%"
"Jun 01, 2020","-0.247","-0.275","-0.231","-0.277","-12.12%"
"May 29, 2020","-0.280","-0.269","-0.251","-0.296","8.93%"
"May 28, 2020","-0.257","-0.230","-0.221","-0.274","11.71%"
"May 27, 2020","-0.230","-0.247","-0.203","-0.273","-8.17%"
"May 26, 2020","-0.251","-0.290","-0.230","-0.294","-17.70%"
"May 25, 2020","-0.305","-0.298","-0.260","-0.317","3.74%"
"May 23, 2020","-0.294","-0.294","-0.294","-0.294","-1.67%"
"May 22, 2020","-0.299","-0.311","-0.288","-0.325","1.53%"
"May 21, 2020","-0.294","-0.286","-0.262","-0.310","5.56%"
"May 20, 2020","-0.279","-0.255","-0.238","-0.289","6.49%"
"May 19, 2020","-0.262","-0.267","-0.219","-0.306","2.14%"
"May 18, 2020","-0.257","-0.324","-0.252","-0.343","-19.97%"
"May 15, 2020","-0.320","-0.321","-0.294","-0.354","2.07%"
"May 14, 2020","-0.314","-0.322","-0.288","-0.340","3.97%"
"May 13, 2020","-0.302","-0.299","-0.285","-0.330","0.00%"
"May 12, 2020","-0.302","-0.285","-0.252","-0.315","6.15%"
"May 11, 2020","-0.285","-0.300","-0.278","-0.334","-9.39%"
"May 08, 2020","-0.314","-0.322","-0.307","-0.354","-6.96%"
"May 07, 2020","-0.338","-0.283","-0.245","-0.341","15.58%"
"May 06, 2020","-0.292","-0.328","-0.281","-0.341","-14.99%"
"May 05, 2020","-0.343","-0.315","-0.282","-0.359","5.05%"
"May 04, 2020","-0.327","-0.369","-0.294","-0.372","-0.91%"
"May 01, 2020","-0.330","-0.327","-0.327","-0.330","-3.37%"
"Apr 30, 2020","-0.342","-0.261","-0.255","-0.370","31.85%"
"Apr 29, 2020","-0.259","-0.239","-0.223","-0.273","13.10%"
"Apr 28, 2020","-0.229","-0.211","-0.187","-0.248","10.10%"
"Apr 27, 2020","-0.208","-0.193","-0.193","-0.249","-9.17%"
"Apr 24, 2020","-0.229","-0.230","-0.200","-0.240","15.08%"
"Apr 23, 2020","-0.199","-0.160","-0.112","-0.202","42.14%"
"Apr 22, 2020","-0.140","-0.234","-0.136","-0.241","-29.29%"
"Apr 21, 2020","-0.198","-0.230","-0.187","-0.270","-6.16%"
"Apr 20, 2020","-0.211","-0.226","-0.173","-0.254","-3.65%"
"Apr 17, 2020","-0.219","-0.214","-0.204","-0.247","-0.90%"
"Apr 16, 2020","-0.221","-0.214","-0.177","-0.245","5.24%"
"Apr 15, 2020","-0.210","-0.154","-0.154","-0.236","42.37%"
"Apr 14, 2020","-0.147","-0.087","-0.087","-0.176","22.92%"
"Apr 13, 2020","-0.120","-0.120","-0.120","-0.120","0.00%"
"Apr 10, 2020","-0.120","-0.120","-0.120","-0.120","1.69%"
"Apr 09, 2020","-0.118","-0.120","-0.118","-0.120","-2.48%"
"Apr 08, 2020","-0.121","-0.103","-0.056","-0.154","9.01%"
"Apr 07, 2020","-0.111","-0.153","-0.083","-0.159","-40.48%"
"Apr 06, 2020","-0.186","-0.168","-0.148","-0.197","-6.28%"
"Apr 03, 2020","-0.199","-0.200","-0.186","-0.219","1.27%"
"Apr 02, 2020","-0.197","-0.197","-0.161","-0.235","-19.47%"
"Apr 01, 2020","-0.244","-0.243","-0.213","-0.275","11.16%"
"Mar 31, 2020","-0.220","-0.266","-0.216","-0.268","-23.12%"
"Mar 30, 2020","-0.285","-0.252","-0.214","-0.314","43.47%"
"Mar 27, 2020","-0.199","-0.160","-0.140","-0.222","63.11%"
"Mar 26, 2020","-0.122","-0.073","-0.054","-0.139","110.34%"
"Mar 25, 2020","-0.058","-0.099","-0.038","-0.124","-41.71%"
"Mar 24, 2020","-0.100","-0.165","-0.090","-0.167","-43.14%"
"Mar 23, 2020","-0.175","-0.150","-0.142","-0.206","19.86%"
"Mar 20, 2020","-0.146","-0.139","-0.057","-0.149","128.12%"
"Mar 19, 2020","-0.064","-0.211","-0.018","-0.251","-48.80%"
"Mar 18, 2020","-0.125","-0.308","-0.105","-0.308","-63.56%"
"Mar 17, 2020","-0.343","-0.384","-0.283","-0.396","-17.35%"
"Mar 16, 2020","-0.415","-0.535","-0.400","-0.537","-21.70%"
"Mar 13, 2020","-0.530","-0.634","-0.503","-0.637","-22.97%"
"Mar 12, 2020","-0.688","-0.751","-0.660","-0.767","-4.38%"
"Mar 11, 2020","-0.720","-0.756","-0.697","-0.783","-7.22%"
"Mar 10, 2020","-0.775","-0.720","-0.669","-0.791","-3.00%"
"Mar 09, 2020","-0.799","-0.765","-0.765","-0.875","14.95%"
"Mar 06, 2020","-0.696","-0.691","-0.674","-0.735","5.30%"
"Mar 05, 2020","-0.660","-0.592","-0.586","-0.661","7.49%"
"Mar 04, 2020","-0.614","-0.624","-0.581","-0.625","1.40%"
"Mar 03, 2020","-0.606","-0.587","-0.547","-0.607","-1.46%"
"Mar 02, 2020","-0.615","-0.602","-0.558","-0.647","4.33%"
"Feb 28, 2020","-0.590","-0.560","-0.549","-0.608","9.78%"
"Feb 27, 2020","-0.537","-0.500","-0.488","-0.553","11.76%"
"Feb 26, 2020","-0.481","-0.493","-0.452","-0.512","-3.80%"
"Feb 25, 2020","-0.500","-0.454","-0.451","-0.503","7.30%"
"Feb 24, 2020","-0.465","-0.450","-0.435","-0.489","7.88%"
"Feb 21, 2020","-0.431","-0.439","-0.421","-0.454","2.62%"
"Feb 20, 2020","-0.421","-0.398","-0.393","-0.435","6.59%"
"Feb 19, 2020","-0.394","-0.375","-0.369","-0.406","-2.35%"
"Feb 18, 2020","-0.404","-0.387","-0.369","-0.417","4.39%"
"Feb 17, 2020","-0.387","-0.385","-0.362","-0.393","0.52%"
"Feb 14, 2020","-0.385","-0.376","-0.364","-0.394","2.39%"
"Feb 13, 2020","-0.376","-0.370","-0.359","-0.405","1.76%"
"Feb 12, 2020","-0.370","-0.373","-0.340","-0.375","-0.81%"
"Feb 11, 2020","-0.373","-0.401","-0.366","-0.401","-6.17%"
"Feb 10, 2020","-0.397","-0.366","-0.363","-0.398","6.58%"
"Feb 07, 2020","-0.373","-0.356","-0.354","-0.389","5.67%"
"Feb 06, 2020","-0.352","-0.347","-0.331","-0.361","1.73%"
"Feb 05, 2020","-0.347","-0.397","-0.344","-0.414","-12.28%"
"Feb 04, 2020","-0.395","-0.434","-0.383","-0.434","-10.33%"
"Feb 03, 2020","-0.440","-0.429","-0.410","-0.442","-0.90%"
"Jan 31, 2020","-0.444","-0.405","-0.390","-0.447","13.54%"
"Jan 30, 2020","-0.391","-0.357","-0.357","-0.412","4.82%"
"Jan 29, 2020","-0.373","-0.335","-0.335","-0.376","11.33%"
"Jan 28, 2020","-0.336","-0.377","-0.331","-0.397","-11.01%"
"Jan 27, 2020","-0.377","-0.324","-0.320","-0.382","14.94%"
"Jan 24, 2020","-0.328","-0.299","-0.276","-0.334","11.38%"
"Jan 23, 2020","-0.294","-0.259","-0.259","-0.305","13.71%"
"Jan 22, 2020","-0.259","-0.254","-0.240","-0.271","3.81%"
"Jan 21, 2020","-0.250","-0.231","-0.213","-0.261","12.64%"
"Jan 20, 2020","-0.221","-0.226","-0.215","-0.236","-1.56%"
"Jan 17, 2020","-0.225","-0.227","-0.212","-0.236","-2.17%"
"Jan 16, 2020","-0.230","-0.209","-0.207","-0.236","3.14%"
"Jan 15, 2020","-0.223","-0.175","-0.175","-0.234","16.15%"
"Jan 14, 2020","-0.192","-0.174","-0.162","-0.197","6.08%"
"Jan 13, 2020","-0.181","-0.207","-0.168","-0.218","-16.40%"
"Jan 10, 2020","-0.216","-0.199","-0.181","-0.218","2.12%"
"Jan 09, 2020","-0.212","-0.218","-0.189","-0.222","-1.40%"
"Jan 08, 2020","-0.215","-0.268","-0.204","-0.289","-16.02%"
"Jan 07, 2020","-0.256","-0.282","-0.252","-0.282","-6.23%"
"Jan 06, 2020","-0.273","-0.269","-0.266","-0.298","-1.80%"
"Jan 03, 2020","-0.278","-0.199","-0.199","-0.284","37.62%"
"Jan 02, 2020","-0.202","-0.167","-0.140","-0.221","30.32%"
"Dec 31, 2019","-0.155","-0.155","-0.155","-0.155","-14.36%"
"Dec 30, 2019","-0.181","-0.215","-0.147","-0.221","-17.16%"
"Dec 27, 2019","-0.219","-0.206","-0.206","-0.228","3.31%"
"Dec 26, 2019","-0.212","-0.212","-0.212","-0.212","0.00%"
"Dec 25, 2019","-0.212","-0.212","-0.212","-0.212","0.00%"
"Dec 24, 2019","-0.212","-0.205","-0.205","-0.212","1.68%"
"Dec 23, 2019","-0.208","-0.202","-0.200","-0.248","-3.92%"
"Dec 20, 2019","-0.217","-0.198","-0.183","-0.221","7.69%"
"Dec 19, 2019","-0.201","-0.206","-0.171","-0.221","-4.50%"
"Dec 18, 2019","-0.211","-0.248","-0.197","-0.266","-16.10%"
"Dec 17, 2019","-0.252","-0.255","-0.236","-0.272","3.93%"
"Dec 16, 2019","-0.242","-0.280","-0.235","-0.294","-9.19%"
"Dec 13, 2019","-0.266","-0.246","-0.183","-0.280","17.40%"
"Dec 12, 2019","-0.227","-0.287","-0.222","-0.310","-23.18%"
"Dec 11, 2019","-0.296","-0.265","-0.264","-0.332","11.09%"
"Dec 10, 2019","-0.266","-0.270","-0.252","-0.285","-4.14%"
"Dec 09, 2019","-0.278","-0.255","-0.255","-0.293","5.51%"
"Dec 06, 2019","-0.263","-0.273","-0.248","-0.288","-3.13%"
"Dec 05, 2019","-0.271","-0.293","-0.250","-0.313","-9.65%"
"Dec 04, 2019","-0.301","-0.325","-0.294","-0.351","-9.35%"
"Dec 03, 2019","-0.331","-0.261","-0.241","-0.337","25.09%"
"Dec 02, 2019","-0.265","-0.336","-0.252","-0.336","-22.97%"
"Nov 29, 2019","-0.344","-0.331","-0.322","-0.358","0.29%"
"Nov 28, 2019","-0.343","-0.343","-0.333","-0.365","1.03%"
"Nov 27, 2019","-0.340","-0.349","-0.327","-0.356","-0.59%"
"Nov 26, 2019","-0.342","-0.310","-0.310","-0.353","6.06%"
"Nov 25, 2019","-0.322","-0.324","-0.310","-0.337","-4.02%"
"Nov 22, 2019","-0.336","-0.287","-0.275","-0.338","12.40%"
"Nov 21, 2019","-0.299","-0.317","-0.287","-0.337","-10.23%"
"Nov 20, 2019","-0.333","-0.305","-0.305","-0.360","5.39%"
"Nov 19, 2019","-0.315","-0.298","-0.294","-0.318","2.77%"
"Nov 18, 2019","-0.307","-0.303","-0.287","-0.324","0.00%"
"Nov 15, 2019","-0.308","-0.315","-0.287","-0.324","-3.61%"
"Nov 14, 2019","-0.319","-0.274","-0.274","-0.327","14.54%"
"Nov 13, 2019","-0.278","-0.240","-0.229","-0.289","17.26%"
"Nov 12, 2019","-0.237","-0.224","-0.206","-0.243","2.15%"
"Nov 11, 2019","-0.233","-0.230","-0.223","-0.256","-3.73%"
"Nov 08, 2019","-0.242","-0.219","-0.199","-0.254","5.23%"
"Nov 07, 2019","-0.229","-0.317","-0.217","-0.321","-24.88%"
"Nov 06, 2019","-0.306","-0.286","-0.271","-0.311","6.82%"
"Nov 05, 2019","-0.286","-0.329","-0.280","-0.329","-13.73%"
"Nov 04, 2019","-0.331","-0.359","-0.319","-0.359","-7.53%"
"Nov 01, 2019","-0.359","-0.381","-0.352","-0.393","-6.64%"
"Oct 31, 2019","-0.384","-0.326","-0.326","-0.396","12.12%"
"Oct 30, 2019","-0.343","-0.326","-0.306","-0.347","7.54%"
"Oct 29, 2019","-0.319","-0.313","-0.301","-0.340","4.77%"
"Oct 28, 2019","-0.304","-0.314","-0.292","-0.347","-12.14%"
"Oct 25, 2019","-0.346","-0.363","-0.331","-0.367","0.58%"
"Oct 24, 2019","-0.344","-0.358","-0.319","-0.380","-2.82%"
"Oct 23, 2019","-0.354","-0.356","-0.341","-0.375","5.04%"
"Oct 22, 2019","-0.337","-0.321","-0.304","-0.353","4.33%"
"Oct 21, 2019","-0.323","-0.351","-0.306","-0.354","-10.77%"
"Oct 18, 2019","-0.362","-0.373","-0.344","-0.382","-3.47%"
"Oct 17, 2019","-0.375","-0.380","-0.307","-0.390","2.74%"
"Oct 16, 2019","-0.365","-0.389","-0.355","-0.425","-9.88%"
"Oct 15, 2019","-0.405","-0.439","-0.384","-0.458","-8.99%"
"Oct 14, 2019","-0.445","-0.456","-0.428","-0.469","6.71%"
"Oct 11, 2019","-0.417","-0.455","-0.409","-0.485","-9.94%"
"Oct 10, 2019","-0.463","-0.524","-0.451","-0.529","-13.13%"
"Oct 09, 2019","-0.533","-0.565","-0.531","-0.567","-6.82%"
"Oct 08, 2019","-0.572","-0.527","-0.508","-0.575","4.00%"
"Oct 07, 2019","-0.550","-0.564","-0.547","-0.578","-2.31%"
"Oct 04, 2019","-0.563","-0.563","-0.550","-0.578","1.08%"
"Oct 03, 2019","-0.557","-0.547","-0.528","-0.580","9.65%"
"Oct 02, 2019","-0.508","-0.507","-0.494","-0.534","-5.22%"
"Oct 01, 2019","-0.536","-0.521","-0.476","-0.542","-2.55%"
"Sep 30, 2019","-0.550","-0.539","-0.512","-0.558","0.18%"
"Sep 27, 2019","-0.549","-0.554","-0.534","-0.571","-0.90%"
"Sep 26, 2019","-0.554","-0.554","-0.533","-0.568","-1.42%"
"Sep 25, 2019","-0.562","-0.584","-0.545","-0.598","-0.88%"
"Sep 24, 2019","-0.567","-0.544","-0.522","-0.576","3.47%"
"Sep 23, 2019","-0.548","-0.491","-0.467","-0.564","14.88%"
"Sep 20, 2019","-0.477","-0.488","-0.467","-0.491","0.63%"
"Sep 19, 2019","-0.474","-0.457","-0.439","-0.484","-1.04%"
"Sep 18, 2019","-0.479","-0.460","-0.448","-0.486","4.59%"
"Sep 17, 2019","-0.458","-0.474","-0.443","-0.488","-3.38%"
"Sep 16, 2019","-0.474","-0.438","-0.423","-0.481","12.86%"
"Sep 13, 2019","-0.420","-0.474","-0.420","-0.493","-17.65%"
"Sep 12, 2019","-0.510","-0.534","-0.506","-0.629","-3.77%"
"Sep 11, 2019","-0.530","-0.506","-0.500","-0.548","-0.93%"
"Sep 10, 2019","-0.535","-0.547","-0.513","-0.569","-0.56%"
"Sep 09, 2019","-0.538","-0.617","-0.536","-0.618","-10.78%"
"Sep 06, 2019","-0.603","-0.558","-0.535","-0.616","5.79%"
"Sep 05, 2019","-0.570","-0.628","-0.534","-0.652","-10.80%"
"Sep 04, 2019","-0.639","-0.650","-0.612","-0.666","-7.93%"
"Sep 03, 2019","-0.694","-0.654","-0.654","-0.709","5.79%"
"Sep 02, 2019","-0.656","-0.670","-0.632","-0.670","-2.53%"
"Aug 30, 2019","-0.673","-0.666","-0.634","-0.684","1.66%"
"Aug 29, 2019","-0.662","-0.679","-0.637","-0.685","-2.93%"
"Aug 28, 2019","-0.682","-0.667","-0.649","-0.694","3.33%"
"Aug 27, 2019","-0.660","-0.648","-0.619","-0.661","2.96%"
"Aug 26, 2019","-0.641","-0.651","-0.613","-0.656","0.16%"
"Aug 23, 2019","-0.640","-0.604","-0.577","-0.651","4.75%"
"Aug 22, 2019","-0.611","-0.648","-0.588","-0.663","-4.83%"
"Aug 21, 2019","-0.642","-0.646","-0.617","-0.658","-2.58%"
"Aug 20, 2019","-0.659","-0.634","-0.626","-0.683","5.78%"
"Aug 19, 2019","-0.623","-0.663","-0.605","-0.680","-7.15%"
"Aug 16, 2019","-0.671","-0.656","-0.626","-0.715","1.98%"
"Aug 15, 2019","-0.658","-0.616","-0.596","-0.665","8.76%"
"Aug 14, 2019","-0.605","-0.576","-0.560","-0.609","8.81%"
"Aug 13, 2019","-0.556","-0.548","-0.533","-0.574","4.51%"
"Aug 12, 2019","-0.532","-0.534","-0.521","-0.551","0.38%"
"Aug 09, 2019","-0.530","-0.527","-0.511","-0.554","4.74%"
"Aug 08, 2019","-0.506","-0.516","-0.477","-0.537","-6.99%"
"Aug 07, 2019","-0.544","-0.505","-0.488","-0.569","11.02%"
"Aug 06, 2019","-0.490","-0.479","-0.467","-0.503","3.81%"
"Aug 05, 2019","-0.472","-0.467","-0.451","-0.482","10.28%"
"Aug 02, 2019","-0.428","-0.411","-0.410","-0.455","9.18%"
"Aug 01, 2019","-0.392","-0.363","-0.340","-0.400","3.98%"
"Jul 31, 2019","-0.377","-0.347","-0.326","-0.377","9.91%"
"Jul 30, 2019","-0.343","-0.338","-0.318","-0.348","1.48%"
"Jul 29, 2019","-0.338","-0.324","-0.317","-0.345","7.64%"
"Jul 26, 2019","-0.314","-0.320","-0.298","-0.337","-0.32%"
"Jul 25, 2019","-0.315","-0.327","-0.274","-0.377","-4.83%"
"Jul 24, 2019","-0.331","-0.298","-0.284","-0.340","7.82%"
"Jul 23, 2019","-0.307","-0.293","-0.283","-0.311","2.33%"
"Jul 22, 2019","-0.300","-0.274","-0.262","-0.300","7.14%"
