"Date","Price","Open","High","Low","Change %"
"Sep 20, 2021","-0.226","-0.220","-0.220","-0.258","4.63%"
"Sep 17, 2021","-0.216","-0.246","-0.213","-0.246","-2.26%"
"Sep 16, 2021","-0.221","-0.250","-0.216","-0.250","-15.00%"
"Sep 15, 2021","-0.260","-0.276","-0.260","-0.293","-0.76%"
"Sep 14, 2021","-0.262","-0.273","-0.247","-0.282","-4.03%"
"Sep 13, 2021","-0.273","-0.273","-0.268","-0.280","-0.73%"
"Sep 10, 2021","-0.275","-0.306","-0.275","-0.306","-6.14%"
"Sep 09, 2021","-0.293","-0.271","-0.269","-0.308","10.98%"
"Sep 08, 2021","-0.264","-0.235","-0.235","-0.264","7.32%"
"Sep 07, 2021","-0.246","-0.296","-0.246","-0.312","-21.41%"
"Sep 06, 2021","-0.313","-0.317","-0.313","-0.329","-3.40%"
"Sep 03, 2021","-0.324","-0.336","-0.314","-0.345","-1.82%"
"Sep 02, 2021","-0.330","-0.313","-0.313","-0.340","5.43%"
"Sep 01, 2021","-0.313","-0.336","-0.313","-0.336","-6.57%"
"Aug 31, 2021","-0.335","-0.330","-0.330","-0.354","1.52%"
"Aug 30, 2021","-0.330","-0.333","-0.330","-0.349","-2.37%"
"Aug 27, 2021","-0.338","-0.338","-0.333","-0.348","-2.59%"
"Aug 26, 2021","-0.347","-0.323","-0.323","-0.347","2.97%"
"Aug 25, 2021","-0.337","-0.377","-0.337","-0.388","-11.08%"
"Aug 24, 2021","-0.379","-0.373","-0.373","-0.396","1.07%"
"Aug 23, 2021","-0.375","-0.369","-0.369","-0.393","-5.30%"
"Aug 20, 2021","-0.396","-0.376","-0.376","-0.396","4.76%"
"Aug 19, 2021","-0.378","-0.377","-0.377","-0.398","-1.56%"
"Aug 18, 2021","-0.384","-0.374","-0.367","-0.392","2.40%"
"Aug 17, 2021","-0.375","-0.393","-0.373","-0.404","-2.60%"
"Aug 16, 2021","-0.385","-0.392","-0.375","-0.416","1.05%"
"Aug 13, 2021","-0.381","-0.374","-0.362","-0.407","0.79%"
"Aug 12, 2021","-0.378","-0.375","-0.375","-0.398","1.61%"
"Aug 11, 2021","-0.372","-0.378","-0.372","-0.395","-2.87%"
"Aug 10, 2021","-0.383","-0.390","-0.383","-0.405","1.86%"
"Aug 09, 2021","-0.376","-0.400","-0.376","-0.404","-3.09%"
"Aug 06, 2021","-0.388","-0.419","-0.378","-0.419","-7.62%"
"Aug 05, 2021","-0.420","-0.414","-0.414","-0.439","0.72%"
