"Date","Price","Open","High","Low","Change %"
"Mar 20, 2020","0.134","0.201","0.209","0.114","-36.49%"
"Mar 19, 2020","0.211","0.109","0.211","-0.003","-31.27%"
"Mar 18, 2020","0.307","0.242","0.396","0.240","64.17%"
"Mar 17, 2020","0.187","0.167","0.268","0.134","31.69%"
"Mar 16, 2020","0.142","-0.014","0.152","-0.015","-340.68%"
"Mar 13, 2020","-0.059","-0.188","-0.058","-0.223","-78.78%"
"Mar 12, 2020","-0.278","-0.388","-0.261","-0.404","-21.47%"
"Mar 11, 2020","-0.354","-0.367","-0.314","-0.382","-2.48%"
"Mar 10, 2020","-0.363","-0.396","-0.307","-0.415","-18.79%"
"Mar 09, 2020","-0.447","-0.509","-0.426","-0.532","3.11%"
"Mar 07, 2020","-0.433","-0.433","-0.433","-0.433","4.71%"
"Mar 06, 2020","-0.414","-0.455","-0.405","-0.472","-6.33%"
"Mar 05, 2020","-0.442","-0.384","-0.380","-0.448","7.80%"
"Mar 04, 2020","-0.410","-0.396","-0.380","-0.422","0.74%"
"Mar 03, 2020","-0.407","-0.356","-0.328","-0.416","10.60%"
"Mar 02, 2020","-0.368","-0.371","-0.349","-0.436","-0.27%"
"Feb 28, 2020","-0.369","-0.366","-0.356","-0.405","8.53%"
"Feb 27, 2020","-0.340","-0.316","-0.309","-0.356","11.11%"
"Feb 26, 2020","-0.306","-0.329","-0.280","-0.346","-8.38%"
"Feb 25, 2020","-0.334","-0.303","-0.291","-0.338","9.51%"
"Feb 24, 2020","-0.305","-0.293","-0.289","-0.336","15.97%"
"Feb 21, 2020","-0.263","-0.286","-0.262","-0.304","-4.71%"
"Feb 20, 2020","-0.276","-0.261","-0.250","-0.288","8.66%"
"Feb 19, 2020","-0.254","-0.242","-0.231","-0.266","3.25%"
"Feb 18, 2020","-0.246","-0.259","-0.229","-0.279","3.36%"
"Feb 17, 2020","-0.238","-0.234","-0.214","-0.255","-2.46%"
"Feb 14, 2020","-0.244","-0.218","-0.216","-0.255","10.41%"
"Feb 13, 2020","-0.221","-0.236","-0.212","-0.259","0.00%"
"Feb 12, 2020","-0.221","-0.193","-0.184","-0.230","0.45%"
"Feb 11, 2020","-0.220","-0.222","-0.207","-0.248","-9.47%"
"Feb 10, 2020","-0.243","-0.207","-0.201","-0.248","11.47%"
"Feb 07, 2020","-0.218","-0.202","-0.193","-0.232","11.79%"
"Feb 06, 2020","-0.195","-0.172","-0.159","-0.198","3.17%"
"Feb 05, 2020","-0.189","-0.229","-0.174","-0.240","-16.00%"
"Feb 04, 2020","-0.225","-0.249","-0.209","-0.257","-16.36%"
