Date (Germany),Price,Open,High,Low,Change %,positive,negative,neutral,avg_positive,avg_negative,avg_neutral
2019-01-11,0.1830,0.1930,0.1990,0.1670,-7.11%,0.10795763786882162,6.6925758719444275,0.1994665740057826,0.015422519695545946,0.9560822674206325,0.028495224857968942
2019-01-14,0.2330,0.2390,0.2390,0.2040,27.32%,0.21620000712573528,4.9286346435546875,0.8551652999594808,0.03603333452095588,0.8214391072591146,0.1425275499932468
2019-01-15,0.2080,0.2390,0.2410,0.1990,-10.73%,4.180302241817117,10.56079906783998,1.2588988179340959,0.2612688901135698,0.6600499417399988,0.07868117612088099
2019-01-16,0.2240,0.2080,0.2390,0.2070,7.69%,1.490782474167645,4.425453433766961,1.0837641172111034,0.21296892488109215,0.6322076333952802,0.15482344531587192
2019-01-17,0.2430,0.2180,0.2460,0.2050,8.48%,3.9922214336693287,3.1580226626247168,1.849755795672536,0.44358015929659206,0.35089140695830184,0.20552842174139288
2019-01-18,0.2630,0.2460,0.2760,0.2400,8.23%,3.589569996111095,6.2866616528481245,4.123768452554941,0.2563978568650782,0.4490472609177232,0.29455488946821007
2019-01-21,0.2540,0.2550,0.2640,0.2470,-3.42%,2.1404088754206896,4.467859527096152,2.3917317800223827,0.23782320838007662,0.4964288363440169,0.2657479755580425
2019-01-22,0.2350,0.2480,0.2610,0.2250,-7.48%,4.229650607332587,7.419511983171105,0.35083725675940514,0.35247088394438225,0.6182926652642587,0.02923643806328376
2019-01-23,0.2240,0.2350,0.2490,0.2180,-4.68%,3.2504970291629434,4.889152271673083,0.8603505454957485,0.3611663365736604,0.5432391412970092,0.09559450505508317
2019-01-24,0.1800,0.2250,0.2290,0.1780,-19.64%,4.24510767031461,5.729071128182113,2.025821167975664,0.3537589725262175,0.4774225940151761,0.16881843066463867
2019-01-25,0.1920,0.1860,0.2050,0.1770,6.67%,0.16035142540931702,5.238211512565613,0.6014370191842318,0.0267252375682195,0.8730352520942688,0.10023950319737196
2019-01-28,0.2050,0.1860,0.2250,0.1860,7.89%,3.6692036343738437,4.767880491912365,0.5629161037504673,0.40768929270820486,0.5297644991013739,0.06254623375005192
2019-01-29,0.1990,0.2100,0.2150,0.1960,-2.93%,3.8964736848138273,6.937726758420467,2.165799578651786,0.29972874498567903,0.5336712891092668,0.1665999675885989
2019-01-30,0.1890,0.1960,0.2060,0.1850,-5.03%,8.15088605787605,14.281147304922342,2.567966721020639,0.326035442315042,0.5712458921968937,0.10271866884082556
2019-01-31,0.1490,0.1720,0.1830,0.1480,-21.16%,10.05380280688405,14.076250096783042,1.8699468551203609,0.38668472334169424,0.5413942344916555,0.07192103288924465
2019-02-01,0.1660,0.1510,0.1700,0.1470,11.41%,4.643139464780688,8.13475270755589,1.222107918933034,0.3316528189129063,0.5810537648254207,0.087293422780931
2019-02-04,0.1760,0.1680,0.1850,0.1600,6.02%,0.8628496387973428,7.68970113992691,0.4474493060261011,0.09587218208859365,0.8544112377696567,0.049716589558455676
2019-02-05,0.1700,0.1740,0.2060,0.1640,-3.41%,2.955153489485383,5.928898549638689,2.1159478779882193,0.2686503172259439,0.5389907772398808,0.19235889799892902
2019-02-06,0.1620,0.1660,0.1750,0.1540,-4.71%,1.9174586571753025,9.194744240492582,2.8877970203757286,0.13696133265537874,0.6567674457494702,0.20627121574112348
2019-02-07,0.1160,0.1580,0.1660,0.1050,-28.40%,3.1946687726303935,15.255406443029642,1.5499246157705784,0.15973343863151968,0.7627703221514821,0.07749623078852892
2019-02-08,0.0880,0.1030,0.1180,0.0770,-24.14%,6.768166906200349,3.4475921746343374,0.7842410653829575,0.6152879005636681,0.3134174704213034,0.07129464230754158
2019-02-11,0.1190,0.0940,0.1220,0.0900,35.23%,0.20559009350836277,5.533924460411072,0.26048526354134083,0.03426501558472713,0.9223207434018453,0.04341421059022347
2019-02-12,0.1320,0.1280,0.1460,0.1180,10.92%,3.5622783550061285,4.261266011744738,0.17645582742989063,0.44528479437576607,0.5326582514680922,0.02205697842873633
2019-02-13,0.1230,0.1400,0.1450,0.1190,-6.82%,5.788657752797008,8.141862138174474,1.0694798389449716,0.3859105168531338,0.5427908092116316,0.07129865592966476
2019-02-14,0.1050,0.1330,0.1330,0.0860,-14.63%,6.573547263164073,11.544220864772797,0.8822318110615015,0.3459761717454775,0.6075905718301472,0.04643325321376324
2019-02-15,0.1040,0.1010,0.1170,0.0920,-0.95%,4.389551871921867,7.376719009131193,1.2337290681898594,0.3376578363016821,0.5674399237793225,0.09490223601460457
2019-02-18,0.1120,0.1040,0.1180,0.0970,13.13%,1.0957110840827227,3.6533909253776073,0.2508980259299278,0.21914221681654453,0.7306781850755215,0.05017960518598556
2019-02-19,0.1050,0.1070,0.1190,0.0840,-6.25%,0.9750544968992472,9.138284832239151,1.8866606876254082,0.0812545414082706,0.7615237360199293,0.157221723968784
2019-02-20,0.0990,0.1040,0.1120,0.0890,-5.71%,3.2823348166421056,5.749844568781555,5.967820797115564,0.2188223211094737,0.38332297125210363,0.3978547198077043
2019-02-21,0.1290,0.1050,0.1460,0.0980,30.30%,2.4507909761741757,6.200885705649853,0.34832329489290714,0.27231010846379733,0.6889873006277614,0.038702588321434125
2019-02-22,0.0940,0.1250,0.1270,0.0920,-27.13%,1.2553759287111461,4.987953010946512,1.756670949049294,0.15692199108889326,0.623494126368314,0.21958386863116175
2019-02-25,0.1090,0.1000,0.1230,0.1000,15.96%,0.04534134082496166,1.9877713471651077,0.9668872952461243,0.01511378027498722,0.662590449055036,0.32229576508204144
2019-02-26,0.1190,0.1040,0.1270,0.0910,9.17%,2.000333236530423,4.20370339602232,0.795963441953063,0.2857618909329176,0.6005290565746171,0.11370906313615185
2019-02-27,0.1480,0.1100,0.1680,0.1030,24.37%,2.245562278665602,10.740997340530157,1.0134403929114342,0.1603973056189716,0.767214095752154,0.07238859949367386
2019-02-28,0.1820,0.1460,0.1950,0.1380,22.97%,7.021181735210121,9.635478651151061,1.343339660204947,0.3900656519561178,0.5353043695083923,0.07462998112249705
2019-03-01,0.1840,0.1890,0.2080,0.1790,1.10%,4.899300043005496,7.097872769460082,1.0028270073235035,0.37686923407734585,0.545990213035391,0.07714053902488488
2019-03-02,0.1890,0.1890,0.1890,0.1890,2.72%,0.04497251473367214,1.8087745904922485,0.14625289291143417,0.02248625736683607,0.9043872952461243,0.07312644645571709
2019-03-04,0.1640,0.1930,0.1950,0.1540,-13.23%,2.6951631931588054,4.2475815564394,2.057255276478827,0.29946257701764506,0.47195350627104443,0.22858391960875857
2019-03-05,0.1670,0.1660,0.1870,0.1580,1.83%,10.229160246439278,8.237136272713542,1.5337034109979868,0.5114580123219639,0.4118568136356771,0.07668517054989935
2019-03-06,0.1280,0.1700,0.1700,0.1230,-23.35%,4.170095562469214,16.493401187472045,3.3365033278241754,0.1737539817695506,0.6872250494780019,0.13902097199267396
2019-03-07,0.0660,0.1230,0.1390,0.0610,-48.44%,5.406988136470318,8.11353025212884,0.47948163747787476,0.38621343831930843,0.57953787515206,0.03424868839127677
2019-03-08,0.0710,0.0600,0.0790,0.0480,7.58%,5.454078977927566,12.13066516444087,1.4152556667104363,0.2870567883119771,0.6384560612863616,0.07448714035318087
2019-03-09,0.0710,0.0710,0.0710,0.0710,0.00%,0.2059970647096634,0.7479526400566101,0.04605035111308098,0.2059970647096634,0.7479526400566101,0.04605035111308098
2019-03-11,0.0670,0.0650,0.0780,0.0550,-5.63%,2.8713147258386016,9.704914419911802,1.423770728521049,0.20509390898847155,0.693208172850843,0.10169790918007493
2019-03-12,0.0540,0.0800,0.1070,0.0520,-19.40%,4.715234478004277,4.176272020675242,1.1084934743121266,0.47152344780042765,0.4176272020675242,0.11084934743121266
2019-03-13,0.0630,0.0550,0.0760,0.0540,16.67%,6.037561420816928,5.649298325181007,0.31314017809927464,0.5031301184014106,0.4707748604317506,0.02609501484160622
2019-03-14,0.0850,0.0780,0.0960,0.0660,34.92%,3.222493279259652,10.24928018823266,1.528226375579834,0.2148328852839768,0.6832853458821774,0.10188175837198893
2019-03-15,0.0830,0.0770,0.1040,0.0660,-2.35%,2.645816103555262,8.75726854801178,0.596915409900248,0.22048467529627183,0.7297723790009817,0.04974295082502067
2019-03-16,0.0840,0.0840,0.0840,0.0840,1.20%,0.039712402038276196,1.3231379389762878,0.6371495649218559,0.019856201019138098,0.6615689694881439,0.31857478246092796
2019-03-18,0.0850,0.0860,0.1020,0.0720,1.19%,2.0451678335666656,0.8343089185655117,0.12052335031330585,0.6817226111888885,0.27810297285517055,0.04017445010443529
2019-03-19,0.1010,0.0820,0.1240,0.0740,18.82%,3.443787980824709,4.056547427549958,0.499664812348783,0.4304734976030886,0.5070684284437448,0.06245810154359788
2019-03-20,0.0830,0.1020,0.1110,0.0760,-17.82%,1.9518738719634712,2.3137881979346275,0.7343380097299814,0.39037477439269425,0.4627576395869255,0.1468676019459963
2019-03-21,0.0420,0.0690,0.0720,0.0340,-49.40%,5.275271059479564,6.17300427891314,1.5517245614901185,0.40579008149842805,0.4748464829933185,0.1193634278069322
2019-03-22,-0.0120,0.0490,0.0540,-0.0330,-128.57%,1.4643371948041022,7.130071721971035,5.405591033399105,0.10459551391457873,0.5092908372836453,0.38611364524279324
2019-03-25,-0.0280,-0.0200,0.0040,-0.0320,133.33%,3.3081945534795523,3.895140193402767,0.7966653136536479,0.41352431918494403,0.4868925241753459,0.09958316420670599
2019-03-26,-0.0150,-0.0140,-0.0040,-0.0320,-46.43%,1.4660336873494089,10.002975463867188,0.5309906518086791,0.12216947394578408,0.833581288655599,0.04424922098405659
2019-03-27,-0.0810,-0.0310,-0.0290,-0.0940,440.00%,1.3615720039233565,9.248937338590622,0.38949065934866667,0.1237792730839415,0.8408124853264202,0.0354082417589697
2019-03-28,-0.0710,-0.0870,-0.0590,-0.0920,-12.35%,6.193197495304048,14.202816499397159,3.603986089117825,0.25804989563766867,0.5917840208082149,0.15016608704657605
2019-03-29,-0.0710,-0.0610,-0.0450,-0.0750,0.00%,6.840955768711865,8.921174576506019,1.2378700096160173,0.40240916286540385,0.5247749750885893,0.07281588291858926
2019-03-30,-0.0680,-0.0680,-0.0680,-0.0680,-4.23%,0.9082883596420288,0.06520140171051025,0.02651018090546131,0.9082883596420288,0.06520140171051025,0.02651018090546131
2019-04-01,-0.0270,-0.0490,-0.0180,-0.0530,-60.29%,7.887075518257916,12.62059336155653,2.4923311043530703,0.34291632688077894,0.5487214505024578,0.10836222192839436
2019-04-02,-0.0490,-0.0370,-0.0240,-0.0550,81.48%,5.364125640131533,6.7500773426145315,0.8857969734817743,0.41262504924088717,0.5192367186626563,0.06813822872936726
2019-04-03,0.0080,-0.0230,0.0130,-0.0240,-116.33%,4.630415415391326,8.44014846906066,0.9294364228844643,0.33074395824223757,0.6028677477900471,0.06638831592031888
2019-04-04,-0.0060,0.0060,0.0070,-0.0160,-175.00%,4.018209164496511,10.244366437196732,0.7374243149533868,0.26788061096643406,0.6829577624797821,0.049161620996892454
2019-04-05,0.0060,0.0160,0.0240,-0.0070,-200.00%,3.297771011479199,4.997556887567043,0.7046720832586288,0.36641900127546656,0.5552840986185603,0.07829689813984765
2019-04-08,0.0060,-0.0020,0.0120,-0.0070,0.00%,4.489174699410796,4.25442199409008,1.2564032347872853,0.4489174699410796,0.425442199409008,0.12564032347872853
2019-04-09,-0.0090,0.0090,0.0210,-0.0150,-250.00%,2.917078213300556,9.069361358880997,1.0135601991787553,0.22439063179235047,0.6976431814523844,0.07796616916759656
2019-04-10,-0.0260,-0.0100,0.0020,-0.0390,188.89%,4.812396666035056,4.060530627146363,1.1270726285874844,0.4812396666035056,0.4060530627146363,0.11270726285874844
2019-04-11,-0.0080,-0.0260,-0.0040,-0.0320,-69.23%,4.077937769703567,9.035899428650737,0.886162699200213,0.2912812692645405,0.645421387760767,0.06329733565715807
2019-04-12,0.0570,-0.0100,0.0610,-0.0240,-812.50%,4.7683694888837636,5.811750836670399,0.4198798779398203,0.4334881353530694,0.5283409851518545,0.038170897994529114
2019-04-15,0.0570,0.0580,0.0800,0.0480,0.00%,2.6238672779873013,3.0344628989696503,0.3416697969660163,0.43731121299788356,0.5057438164949417,0.05694496616100272
2019-04-16,0.0650,0.0600,0.0730,0.0370,14.04%,7.996549045667052,11.372873609885573,1.6305773174390197,0.38078804979366915,0.5415654099945512,0.0776465389256676
2019-04-17,0.0810,0.0860,0.1020,0.0720,24.62%,7.909208241384476,8.684159055352211,1.4066329253837466,0.4394004578546931,0.4824532808529006,0.07814627363243037
2019-04-18,0.0230,0.0760,0.0850,0.0170,-71.60%,3.935990502126515,2.58530243486166,1.478707130998373,0.49199881276581436,0.3231628043577075,0.18483839137479663
2019-04-19,0.0230,0.0240,0.0240,0.0230,0.00%,0.02402376849204302,1.9084141850471497,0.06756207346916199,0.01201188424602151,0.9542070925235748,0.033781036734580994
2019-04-22,0.0240,0.0240,0.0240,0.0240,4.35%,2.623201284557581,6.598261585459113,0.7785371681675315,0.2623201284557581,0.6598261585459113,0.07785371681675315
2019-04-23,0.0400,0.0330,0.0580,0.0280,66.67%,4.530680954456329,0.23101896606385708,0.23830010928213596,0.9061361908912658,0.04620379321277142,0.04766002185642719
2019-04-24,-0.0130,0.0230,0.0360,-0.0180,-132.50%,2.87853776011616,9.913287289440632,1.2081750454381108,0.20560984000829713,0.7080919492457595,0.08629821753129363
2019-04-25,-0.0090,-0.0110,0.0000,-0.0190,-30.77%,3.7435545176267624,6.769969567656517,2.48647615686059,0.28796573212513554,0.5207668898197321,0.19126739668158385
2019-04-26,-0.0210,-0.0120,-0.0030,-0.0270,133.33%,4.684238985180855,3.9698607344180346,0.3459004880860448,0.5204709983534284,0.4410956371575594,0.038433387565116085
2019-04-29,0.0040,-0.0120,0.0170,-0.0150,-119.05%,5.790724294260144,8.044917720369995,3.1643580831587315,0.340630840838832,0.47323045413941145,0.18613871077404304
2019-04-30,0.0130,-0.0050,0.0510,-0.0100,225.00%,20.939682811498642,16.847153735347092,4.213163494132459,0.4985638764642534,0.4011227079844546,0.10031341652696331
2019-05-01,0.0130,0.0130,0.0130,0.0130,0.00%,2.5364827373996377,4.7996454779058695,0.6638718750327826,0.3170603421749547,0.5999556847382337,0.08298398437909782
2019-05-02,0.0290,0.0300,0.0420,0.0040,123.08%,7.541183053981513,10.10722543578595,4.35159149300307,0.3427810479082506,0.4594193379902704,0.19779961331832138
2019-05-03,0.0240,0.0280,0.0500,0.0090,-17.24%,4.45256188698113,4.341155424714088,0.20628293883055449,0.49472909855345887,0.4823506027460098,0.022920326536728278
2019-05-04,0.0180,0.0180,0.0180,0.0180,-25.00%,1.0811742544174194,0.5785825680941343,0.3402431532740593,0.5405871272087097,0.28929128404706717,0.17012157663702965
2019-05-06,0.0060,-0.0030,0.0200,-0.0080,-66.67%,3.3076912304386497,6.326613685116172,0.36569496989250183,0.33076912304386497,0.6326613685116171,0.03656949698925018
2019-05-07,-0.0400,0.0040,0.0250,-0.0400,-766.67%,2.378527050372213,8.743687190115452,1.8777856938540936,0.18296361925940102,0.6725913223165733,0.1444450533733918
2019-05-08,-0.0460,-0.0290,-0.0230,-0.0630,15.00%,4.960265319794416,7.051503530703485,0.9882311718538404,0.38155887075341666,0.5424233485156527,0.07601778245029542
2019-05-09,-0.0480,-0.0460,-0.0390,-0.0690,4.35%,3.092201914638281,14.5235709939152,2.384227031841874,0.15461009573191403,0.72617854969576,0.1192113515920937
2019-05-10,-0.0440,-0.0510,-0.0240,-0.0540,-8.33%,7.680234904401004,4.102595338597894,1.2171698827296495,0.5907873003385388,0.3155842568152226,0.09362845251766536
2019-05-11,-0.0490,-0.0490,-0.0490,-0.0490,11.36%,0.6090630292892456,0.017641184851527214,0.37329578399658203,0.6090630292892456,0.017641184851527214,0.37329578399658203
2019-05-13,-0.0720,-0.0490,-0.0340,-0.0750,46.94%,0.9427819084376097,3.7473940178751945,0.3098240662366152,0.18855638168752192,0.7494788035750389,0.06196481324732304
2019-05-14,-0.0700,-0.0590,-0.0520,-0.0830,-2.78%,5.034842314198613,6.670279935002327,0.2948779510334134,0.41957019284988445,0.555856661250194,0.024573162586117785
2019-05-15,-0.0990,-0.0740,-0.0690,-0.1320,41.43%,6.2500224956311285,10.216122576966882,1.5338549464941025,0.34722347197950715,0.567562365387049,0.0852141636941168
2019-05-16,-0.0920,-0.1080,-0.0830,-0.1200,-7.07%,4.084326911717653,6.785416243597865,2.1302568232640624,0.31417899320905024,0.5219550956613742,0.16386590948185095
2019-05-17,-0.1030,-0.1110,-0.0890,-0.1290,11.96%,5.829975851811469,4.3949043257161975,1.7751197144389153,0.48583132098428905,0.36624202714301646,0.1479266428699096
2019-05-20,-0.0880,-0.0970,-0.0720,-0.1060,-14.56%,2.9346355823799968,5.693938493728638,0.37142577581107616,0.3260706202644441,0.6326598326365153,0.04126953064567513
2019-05-21,-0.0580,-0.0820,-0.0510,-0.0930,-34.09%,4.134369271807373,8.00964231044054,0.8559882659465075,0.31802840552364403,0.6161263315723493,0.06584525122665442
2019-05-22,-0.0830,-0.0650,-0.0580,-0.0890,43.10%,0.20359294209629297,5.60069402307272,1.1957130692899227,0.02908470601375614,0.8000991461532456,0.17081615275570325
2019-05-23,-0.1200,-0.0970,-0.0860,-0.1210,44.58%,4.651695991866291,11.505631742998958,2.842672059312463,0.24482610483506792,0.6055595654209978,0.14961431891118226
2019-05-24,-0.1160,-0.1130,-0.1040,-0.1220,-3.33%,2.6222888212651014,6.951282175257802,1.4264289438724518,0.23838989284228196,0.6319347432052548,0.12967535853385925
2019-05-27,-0.1420,-0.1140,-0.1100,-0.1470,22.41%,2.7399254981428385,1.617197908461094,0.642876511439681,0.5479850996285677,0.32343958169221876,0.1285753022879362
2019-05-28,-0.1600,-0.1400,-0.1350,-0.1640,12.68%,0.9564485782757401,3.959032952785492,0.08451848477125168,0.19128971565514802,0.7918065905570983,0.016903696954250334
2019-05-29,-0.1760,-0.1610,-0.1570,-0.1790,10.00%,1.292366735637188,6.845145106315613,1.8624881897121668,0.1292366735637188,0.6845145106315613,0.18624881897121667
2019-05-30,-0.1750,-0.1610,-0.1480,-0.1790,-0.57%,6.49643977638334,6.084053757600486,0.4195062620565295,0.4997261366448723,0.4680041352000374,0.032269712465886884
2019-05-31,-0.2030,-0.1910,-0.1880,-0.2130,16.00%,4.856711438857019,11.436651756986976,0.706636980175972,0.2856889081680599,0.6727442209992338,0.041566881186821884
2019-06-03,-0.2010,-0.2060,-0.1920,-0.2190,-0.99%,4.354711574967951,14.281714610755444,0.36357391346246004,0.22919534605094477,0.7516691900397602,0.01913546912960316
2019-06-04,-0.2080,-0.2010,-0.2000,-0.2190,3.48%,1.5362724959850311,9.833390235900879,0.6303371107205749,0.1280227079987526,0.8194491863250732,0.0525280925600479
2019-06-05,-0.2270,-0.2060,-0.2010,-0.2300,9.13%,4.205984278116375,9.577939985319972,1.2160756420344114,0.28039895187442504,0.6385293323546648,0.08107170946896076
2019-06-06,-0.2400,-0.2260,-0.1890,-0.2400,5.73%,5.6421390902251005,8.606050690636039,0.7518099592998624,0.3761426060150067,0.5737367127090692,0.05012066395332416
2019-06-07,-0.2570,-0.2300,-0.2250,-0.2620,7.08%,2.952866531908512,14.808227803558111,2.238905757665634,0.14764332659542562,0.7404113901779056,0.1119452878832817
2019-06-10,-0.2190,-0.2470,-0.2110,-0.2480,-14.79%,2.0814825845882297,12.612871520221233,0.3056466057896614,0.1387655056392153,0.8408581013480823,0.020376440385977426
2019-06-11,-0.2330,-0.2150,-0.2140,-0.2360,6.39%,7.268720178864896,4.389366409741342,1.3419133238494396,0.5591323214511459,0.33764356998010325,0.10322410183457228
2019-06-12,-0.2370,-0.2370,-0.2280,-0.2480,1.72%,5.914057201705873,7.19796138536185,1.8879812769591808,0.39427048011372484,0.4798640923574567,0.1258654184639454
2019-06-13,-0.2420,-0.2400,-0.2320,-0.2520,2.11%,6.04257922526449,7.468933584168553,1.4884873535484076,0.40283861501763263,0.49792890561123687,0.0992324902365605
2019-06-14,-0.2560,-0.2500,-0.2410,-0.2710,5.79%,2.8982754005119205,4.879689570516348,0.22203495725989342,0.36228442506399006,0.6099611963145435,0.027754369657486677
2019-06-17,-0.2450,-0.2500,-0.2330,-0.2560,-4.30%,5.46153464121744,6.233540423214436,0.30492502823472023,0.45512788676812005,0.5194617019345363,0.02541041901956002
2019-06-18,-0.3170,-0.2490,-0.2440,-0.3290,29.39%,2.592060761526227,5.979035876691341,1.4289035368710756,0.2592060761526227,0.5979035876691341,0.14289035368710756
2019-06-19,-0.2890,-0.3130,-0.2800,-0.3200,-8.83%,4.103526910766959,10.078846625983715,0.8176267156377435,0.2735684607177973,0.6719231083989143,0.0545084477091829
2019-06-20,-0.3160,-0.3130,-0.3000,-0.3230,9.34%,3.6514444779604673,5.265138530172408,3.0834171026945114,0.30428703983003896,0.43876154418103397,0.2569514252245426
2019-06-21,-0.2840,-0.3110,-0.2730,-0.3220,-10.13%,5.302940955385566,4.0883981846272945,0.6086607342585921,0.5302940955385566,0.40883981846272943,0.060866073425859216
2019-06-24,-0.3060,-0.2870,-0.2850,-0.3140,7.75%,2.3923428314737976,8.000377796590328,1.6072795558720827,0.19936190262281647,0.6666981497158607,0.13393996298934022
2019-06-25,-0.3310,-0.3120,-0.3040,-0.3360,8.17%,4.531865106895566,3.5587496357038617,3.9093852508813143,0.3776554255746305,0.29656246964198846,0.3257821042401095
2019-06-26,-0.3030,-0.3190,-0.2990,-0.3310,-8.46%,2.9579722778871655,5.774538077414036,0.2674894258379936,0.3286635864319073,0.6416153419348929,0.029721047315332625
2019-06-27,-0.3200,-0.2930,-0.2700,-0.3210,5.61%,10.075575789436698,8.645829683169723,2.278593978844583,0.4797893233065094,0.4117061753890344,0.10850447518307538
2019-06-28,-0.3280,-0.3230,-0.3050,-0.3310,2.50%,4.726225798949599,6.0626268945634365,0.21114698145538568,0.4296568908135999,0.5511478995057669,0.01919518013230779
2019-07-01,-0.3530,-0.3110,-0.3040,-0.3630,7.62%,4.957228568382561,8.562420601025224,0.4803508259356022,0.35408775488446864,0.6116014715018017,0.03431077328111444
2019-07-02,-0.3680,-0.3610,-0.3410,-0.3700,4.25%,2.2868834496475756,11.182522031478584,1.5305944755673409,0.15245889664317172,0.7455014687652389,0.10203963170448939
2019-07-03,-0.3850,-0.3860,-0.3750,-0.3990,4.62%,2.6698223557323217,8.182927025482059,1.1472508432343602,0.2224851963110268,0.6819105854568382,0.09560423693619668
2019-07-04,-0.3990,-0.3850,-0.3800,-0.4090,3.64%,1.0160794910043478,2.884951300919056,0.09896917641162872,0.25401987275108695,0.721237825229764,0.02474229410290718
2019-07-05,-0.3610,-0.4010,-0.3400,-0.4030,-9.52%,3.184208921622485,6.106040980666876,0.7097501279786229,0.3184208921622485,0.6106040980666876,0.0709750127978623
2019-07-08,-0.3660,-0.3840,-0.3630,-0.3870,1.39%,5.945004522800446,3.6985852494835854,1.3564103711396456,0.5404549566182223,0.33623502268032596,0.12331003373996778
2019-07-09,-0.3540,-0.3700,-0.3450,-0.3740,-3.28%,1.2256648316979408,1.7263985462486744,0.0479366322979331,0.4085549438993136,0.5754661820828915,0.015978877432644367
2019-07-10,-0.3060,-0.3350,-0.2790,-0.3540,-13.56%,2.2292442647740245,10.214096527546644,1.5566586246713996,0.1592317331981446,0.7295783233961889,0.11118990176224283
2019-07-11,-0.2640,-0.3170,-0.2530,-0.3210,-13.73%,5.78427567332983,5.590404275804758,0.625319960527122,0.48202297277748585,0.46586702298372984,0.0521099967105935
2019-07-12,-0.2480,-0.2490,-0.2240,-0.2660,-6.06%,6.068901556544006,7.33038286305964,0.6007157955318689,0.43349296832457185,0.5235987759328314,0.04290827110941921
2019-07-15,-0.2940,-0.2450,-0.2430,-0.2990,16.67%,7.73624783474952,4.93165279738605,3.3320995587855577,0.483515489671845,0.30822829983662814,0.20825622242409736
2019-07-16,-0.2890,-0.3000,-0.2820,-0.3160,-1.70%,7.205937255639583,3.6411649882793427,1.1528977267444134,0.6004947713032985,0.3034304156899452,0.09607481056203444
2019-07-17,-0.2870,-0.2730,-0.2630,-0.2970,-0.69%,4.107652471400797,6.14851444400847,0.7438332671299577,0.37342295194552705,0.5589558585462245,0.06762120610272343
2019-07-18,-0.3100,-0.3070,-0.2950,-0.3270,8.01%,5.70802912954241,4.22555635124445,2.0664143348112702,0.4756690941285342,0.35212969593703747,0.17220119456760585
2019-07-19,-0.3220,-0.3100,-0.3100,-0.3320,3.87%,3.520446587353945,3.334991378709674,1.1445621866732836,0.4400558234192431,0.41687392233870924,0.14307027333416045
2019-07-20,-0.3240,-0.3240,-0.3240,-0.3240,0.62%,0.7630813121795654,0.009115283377468586,0.22780337929725647,0.7630813121795654,0.009115283377468586,0.22780337929725647
2019-07-22,-0.3440,-0.3190,-0.3140,-0.3470,6.17%,0.2897994630038738,3.963845856487751,0.7463546637445688,0.05795989260077476,0.7927691712975502,0.14927093274891376
2019-07-23,-0.3530,-0.3350,-0.3320,-0.3590,2.62%,0.810996470041573,11.935717213898897,2.253286374732852,0.05406643133610487,0.7957144809265931,0.1502190916488568
2019-07-24,-0.3780,-0.3500,-0.3430,-0.3900,7.08%,4.159972058609128,5.579843316227198,1.2601845422759652,0.37817927805537527,0.5072584832933816,0.11456223111599684
2019-07-25,-0.3610,-0.3790,-0.3300,-0.4220,-4.50%,7.217645346187055,12.03822804428637,4.744126727804542,0.30073522275779396,0.5015928351785988,0.1976719469918559
2019-07-26,-0.3770,-0.3680,-0.3580,-0.3820,4.43%,2.8105502207763493,9.51757526025176,1.6718745166435838,0.20075358719831066,0.6798268043036971,0.11941960833168455
2019-07-29,-0.3890,-0.3850,-0.3770,-0.4010,3.18%,2.109672392718494,4.023493115790188,2.866834592074156,0.23440804363538822,0.44705479064335424,0.3185371768971284
2019-07-30,-0.3970,-0.3950,-0.3880,-0.4060,2.06%,3.634479151107371,7.81017654389143,0.555344489403069,0.3028732625922809,0.6508480453242859,0.04627870745025575
2019-07-31,-0.4420,-0.4020,-0.3970,-0.4420,11.34%,6.356795129366219,20.91136569902301,2.7318394212052226,0.21189317097887397,0.697045523300767,0.09106131404017409
2019-08-01,-0.4490,-0.4330,-0.4120,-0.4660,1.58%,5.831505700945854,4.918081430718303,1.2504128087311983,0.4859588084121545,0.40984011922652525,0.10420106739426653
2019-08-02,-0.4950,-0.4780,-0.4710,-0.5020,10.24%,1.5245054513216019,6.302091412246227,0.17340310104191303,0.19056318141520023,0.7877614265307784,0.02167538763023913
2019-08-05,-0.5160,-0.5220,-0.5040,-0.5370,4.24%,4.919267790392041,3.269483121111989,2.811249300837517,0.44720616276291286,0.2972257382829081,0.25556811825795606
2019-08-06,-0.5370,-0.5110,-0.5090,-0.5440,4.07%,3.1637093061581254,5.354909921064973,1.4813809907063842,0.31637093061581256,0.5354909921064973,0.1481380990706384
2019-08-07,-0.5820,-0.5490,-0.5370,-0.6100,8.38%,2.437453483697027,7.173965889960527,1.3885805672034621,0.22158668033609336,0.6521787172691389,0.12623459701849657
2019-08-08,-0.5580,-0.5760,-0.5230,-0.5810,-4.12%,6.238236990291625,8.386777933686972,0.3749850206077099,0.4158824660194417,0.5591185289124648,0.024999001373847324
2019-08-09,-0.5750,-0.5950,-0.5650,-0.5980,3.05%,4.183000986464322,13.86813673004508,0.948862086981535,0.22015794665601693,0.7299019331602674,0.049940109841133416
2019-08-12,-0.5930,-0.5720,-0.5710,-0.5970,3.13%,2.073162409476936,9.778289828449488,2.148547691293061,0.14808302924835257,0.6984492734606776,0.15346769223521864
2019-08-13,-0.6080,-0.6040,-0.5870,-0.6190,2.53%,4.5607153121382,10.100258566439152,0.33902581967413425,0.30404768747588,0.6733505710959434,0.02260172131160895
