"Date","Price","Open","High","Low","Change %"
"Feb 21, 2019","0.1290","0.1050","0.1460","0.0980","30.30%"
"Feb 20, 2019","0.0990","0.1040","0.1120","0.0890","-5.71%"
"Feb 19, 2019","0.1050","0.1070","0.1190","0.0840","-6.25%"
"Feb 18, 2019","0.1120","0.1040","0.1180","0.0970","13.13%"
"Feb 16, 2019","0.0990","0.0990","0.0990","0.0990","-4.81%"
"Feb 15, 2019","0.1040","0.1010","0.1170","0.0920","-0.95%"
"Feb 14, 2019","0.1050","0.1330","0.1330","0.0860","-14.63%"
"Feb 13, 2019","0.1230","0.1400","0.1450","0.1190","-6.82%"
"Feb 12, 2019","0.1320","0.1280","0.1460","0.1180","10.92%"
"Feb 11, 2019","0.1190","0.0940","0.1220","0.0900","35.23%"
"Feb 08, 2019","0.0880","0.1030","0.1180","0.0770","-24.14%"
"Feb 07, 2019","0.1160","0.1580","0.1660","0.1050","-28.40%"
"Feb 06, 2019","0.1620","0.1660","0.1750","0.1540","-4.71%"
"Feb 05, 2019","0.1700","0.1740","0.2060","0.1640","-3.41%"
"Feb 04, 2019","0.1760","0.1680","0.1850","0.1600","6.02%"
"Feb 01, 2019","0.1660","0.1510","0.1700","0.1470","11.41%"
"Jan 31, 2019","0.1490","0.1720","0.1830","0.1480","-21.16%"
"Jan 30, 2019","0.1890","0.1960","0.2060","0.1850","-5.03%"
"Jan 29, 2019","0.1990","0.2100","0.2150","0.1960","-2.93%"
"Jan 28, 2019","0.2050","0.1860","0.2250","0.1860","7.89%"
"Jan 26, 2019","0.1900","0.1900","0.1900","0.1900","-1.04%"
"Jan 25, 2019","0.1920","0.1860","0.2050","0.1770","6.67%"
"Jan 24, 2019","0.1800","0.2250","0.2290","0.1780","-19.64%"
"Jan 23, 2019","0.2240","0.2350","0.2490","0.2180","-4.68%"
"Jan 22, 2019","0.2350","0.2480","0.2610","0.2250","-7.48%"
"Jan 21, 2019","0.2540","0.2550","0.2640","0.2470","-3.42%"
"Jan 18, 2019","0.2630","0.2460","0.2760","0.2400","8.23%"
"Jan 17, 2019","0.2430","0.2180","0.2460","0.2050","8.48%"
"Jan 16, 2019","0.2240","0.2080","0.2390","0.2070","7.69%"
"Jan 15, 2019","0.2080","0.2390","0.2410","0.1990","-10.73%"
"Jan 14, 2019","0.2330","0.2390","0.2390","0.2040","27.32%"
"Jan 11, 2019","0.1830","0.1930","0.1990","0.1670","-7.11%"
"Jan 10, 2019","0.1970","0.2010","0.2130","0.1850","-10.05%"
"Jan 09, 2019","0.2190","0.2250","0.2470","0.2040","-3.10%"
"Jan 08, 2019","0.2260","0.2210","0.2470","0.2180","2.26%"
"Jan 07, 2019","0.2210","0.2150","0.2240","0.1900","7.28%"
"Jan 04, 2019","0.2060","0.1630","0.2210","0.1590","35.53%"
"Jan 03, 2019","0.1520","0.1520","0.1890","0.1460","-7.88%"
"Jan 02, 2019","0.1650","0.2270","0.2310","0.1480","-31.82%"
"Jan 01, 2019","0.2420","0.2420","0.2420","0.2420","-1.63%"
"Dec 31, 2018","0.2460","0.2430","0.2460","0.2430","5.13%"
"Dec 28, 2018","0.2340","0.2360","0.2500","0.2210","4.00%"
"Dec 27, 2018","0.2250","0.2510","0.2510","0.2180","-10.00%"
"Dec 26, 2018","0.2500","0.2500","0.2500","0.2500","0.81%"
"Dec 25, 2018","0.2480","0.2500","0.2500","0.2480","-0.40%"
"Dec 24, 2018","0.2490","0.2490","0.2490","0.2490","-0.40%"
"Dec 21, 2018","0.2500","0.2530","0.2550","0.2360","7.76%"
"Dec 20, 2018","0.2320","0.2240","0.2440","0.2030","-3.73%"
"Dec 19, 2018","0.2410","0.2420","0.2540","0.2330","-0.82%"
"Dec 18, 2018","0.2430","0.2460","0.2540","0.2290","-5.45%"
"Dec 17, 2018","0.2570","0.2640","0.2710","0.2470","0.39%"
"Dec 14, 2018","0.2560","0.2680","0.2720","0.2460","-10.18%"
"Dec 13, 2018","0.2850","0.2790","0.2980","0.2550","2.89%"
"Dec 12, 2018","0.2770","0.2420","0.2800","0.2290","18.88%"
"Dec 11, 2018","0.2330","0.2550","0.2770","0.2240","-5.28%"
"Dec 10, 2018","0.2460","0.2350","0.2670","0.2320","-1.99%"
"Dec 07, 2018","0.2510","0.2480","0.2700","0.2350","6.36%"
"Dec 06, 2018","0.2360","0.2520","0.2710","0.2240","-14.49%"
"Dec 05, 2018","0.2760","0.2530","0.2780","0.2420","5.34%"
"Dec 04, 2018","0.2620","0.2790","0.3010","0.2610","-14.10%"
"Dec 03, 2018","0.3050","0.3380","0.3470","0.3040","-5.28%"
"Dec 01, 2018","0.3220","0.3220","0.3220","0.3220","2.22%"
"Nov 30, 2018","0.3150","0.3230","0.3290","0.3050","-1.87%"
"Nov 29, 2018","0.3210","0.3450","0.3450","0.3160","-7.76%"
"Nov 28, 2018","0.3480","0.3460","0.3580","0.3320","-0.85%"
"Nov 27, 2018","0.3510","0.3470","0.3590","0.3300","-3.04%"
"Nov 26, 2018","0.3620","0.3500","0.3710","0.3450","6.47%"
"Nov 23, 2018","0.3400","0.3660","0.3800","0.3310","-8.11%"
"Nov 22, 2018","0.3700","0.3700","0.3780","0.3530","-1.86%"
"Nov 21, 2018","0.3770","0.3620","0.3810","0.3590","7.71%"
"Nov 20, 2018","0.3500","0.3710","0.3770","0.3410","-5.91%"
"Nov 19, 2018","0.3720","0.3700","0.3980","0.3680","1.36%"
"Nov 16, 2018","0.3670","0.3690","0.3760","0.3600","1.94%"
"Nov 15, 2018","0.3600","0.4020","0.4070","0.3480","-9.77%"
"Nov 14, 2018","0.3990","0.3910","0.4150","0.3830","-2.68%"
"Nov 13, 2018","0.4100","0.3980","0.4120","0.3820","2.50%"
"Nov 12, 2018","0.4000","0.4140","0.4160","0.3780","-1.96%"
"Nov 11, 2018","0.4080","0.4080","0.4080","0.4080","0.25%"
"Nov 09, 2018","0.4070","0.4460","0.4470","0.4060","-11.33%"
"Nov 08, 2018","0.4590","0.4590","0.4690","0.4450","2.68%"
"Nov 07, 2018","0.4470","0.4260","0.4590","0.4170","3.47%"
"Nov 06, 2018","0.4320","0.4280","0.4370","0.4050","1.65%"
"Nov 05, 2018","0.4250","0.4350","0.4380","0.4120","-0.23%"
"Nov 02, 2018","0.4260","0.3990","0.4400","0.3990","6.50%"
"Nov 01, 2018","0.4000","0.3870","0.4220","0.3850","3.63%"
"Oct 31, 2018","0.3860","0.3920","0.4030","0.3770","4.61%"
"Oct 30, 2018","0.3690","0.3800","0.4070","0.3660","-3.15%"
"Oct 29, 2018","0.3810","0.3570","0.3990","0.3470","6.72%"
"Oct 26, 2018","0.3570","0.3800","0.3880","0.3390","-10.53%"
"Oct 25, 2018","0.3990","0.3820","0.4150","0.3780","1.01%"
"Oct 24, 2018","0.3950","0.4200","0.4230","0.3850","-3.66%"
"Oct 23, 2018","0.4100","0.4310","0.4420","0.4020","-8.69%"
"Oct 22, 2018","0.4490","0.4630","0.4820","0.4370","1.13%"
"Oct 20, 2018","0.4440","0.4440","0.4440","0.4440","-3.27%"
"Oct 19, 2018","0.4590","0.4170","0.4650","0.3890","10.87%"
"Oct 18, 2018","0.4140","0.4760","0.4840","0.4120","-10.58%"
"Oct 17, 2018","0.4630","0.4870","0.4890","0.4500","-5.70%"
"Oct 16, 2018","0.4910","0.5060","0.5180","0.4820","-1.60%"
"Oct 15, 2018","0.4990","0.4910","0.5100","0.4780","0.20%"
"Oct 12, 2018","0.4980","0.5290","0.5450","0.4940","-4.41%"
"Oct 11, 2018","0.5210","0.5020","0.5340","0.4910","-6.13%"
"Oct 10, 2018","0.5550","0.5340","0.5810","0.5300","0.73%"
"Oct 09, 2018","0.5510","0.5480","0.5710","0.5310","4.55%"
"Oct 08, 2018","0.5270","0.5700","0.5760","0.5210","-8.67%"
"Oct 05, 2018","0.5770","0.5350","0.5780","0.5300","8.87%"
"Oct 04, 2018","0.5300","0.5510","0.5510","0.5040","11.34%"
"Oct 03, 2018","0.4760","0.4570","0.4830","0.4330","12.53%"
"Oct 02, 2018","0.4230","0.4720","0.4720","0.4090","-10.95%"
"Oct 01, 2018","0.4750","0.4750","0.5080","0.4680","0.64%"
"Sep 28, 2018","0.4720","0.4910","0.5050","0.4470","-10.44%"
"Sep 27, 2018","0.5270","0.4920","0.5330","0.4780","0.57%"
"Sep 26, 2018","0.5240","0.5390","0.5420","0.5230","-3.32%"
"Sep 25, 2018","0.5420","0.5180","0.5500","0.5180","6.48%"
"Sep 24, 2018","0.5090","0.4600","0.5140","0.4510","10.41%"
"Sep 21, 2018","0.4610","0.4770","0.4850","0.4540","-2.33%"
"Sep 20, 2018","0.4720","0.4800","0.5060","0.4720","-3.48%"
"Sep 19, 2018","0.4890","0.4850","0.5020","0.4700","1.45%"
"Sep 18, 2018","0.4820","0.4550","0.4850","0.4420","5.24%"
"Sep 17, 2018","0.4580","0.4420","0.4730","0.4400","10.63%"
"Sep 16, 2018","0.4140","0.4150","0.4160","0.4090","-6.97%"
"Sep 14, 2018","0.4450","0.4240","0.4600","0.4210","4.95%"
"Sep 13, 2018","0.4240","0.4090","0.4430","0.4020","3.67%"
"Sep 12, 2018","0.4090","0.4300","0.4320","0.3980","-4.88%"
"Sep 11, 2018","0.4300","0.4100","0.4410","0.4060","6.70%"
"Sep 10, 2018","0.4030","0.3870","0.4170","0.3750","3.07%"
"Sep 07, 2018","0.3910","0.3580","0.3960","0.3510","9.83%"
"Sep 06, 2018","0.3560","0.3880","0.3910","0.3490","-6.81%"
"Sep 05, 2018","0.3820","0.3560","0.4010","0.3450","6.11%"
"Sep 04, 2018","0.3600","0.3390","0.3630","0.3330","6.82%"
"Sep 03, 2018","0.3370","0.3410","0.3470","0.3140","1.81%"
"Aug 31, 2018","0.3310","0.3570","0.3640","0.3280","-4.34%"
"Aug 30, 2018","0.3460","0.4050","0.4120","0.3450","-14.78%"
"Aug 29, 2018","0.4060","0.3820","0.4140","0.3730","6.56%"
"Aug 28, 2018","0.3810","0.3730","0.3970","0.3590","0.79%"
"Aug 27, 2018","0.3780","0.3380","0.3820","0.3240","8.00%"
"Aug 25, 2018","0.3500","0.3500","0.3500","0.3500","1.74%"
"Aug 24, 2018","0.3440","0.3470","0.3640","0.3380","0.88%"
