date,positive,negative,neutral,avg_positive,avg_negative,avg_neutral,custom_est
2022-08-15,4.819337325636297,6.936422348022461,0.24424041993916001,0.4016114438030247,0.5780351956685384,0.020353368328263333,-0.17642375048943904
2022-08-14,0.049432007595896596,0.4705165475606918,1.4800514578819275,0.024716003797948298,0.2352582737803459,0.7400257289409637,-0.2105422686098182
2022-08-12,8.442688853479922,9.570397935807705,4.986913345754147,0.3670734284121705,0.41610425807859586,0.21682231938061508,-0.04903082937854665
2022-08-11,9.217533327639103,4.834501614794135,0.9479652950540177,0.6145022218426068,0.3223001076529423,0.06319768633693451,0.2922021095633794
2022-08-10,8.857041998766363,12.876950480043888,1.2660077735781665,0.38508878255505924,0.5598674121758213,0.05504381624252898,-0.17477862770284452
2022-08-09,7.300868744030595,6.166207708418369,1.5329237803816793,0.48672458293537296,0.41108051389455796,0.10219491869211196,0.07564406786666457
2022-08-08,4.832479289732873,4.155167322605848,1.0123533820733424,0.48324792897328733,0.41551673226058483,0.10123533820733424,0.06773119675055027
2022-08-07,0.9520395398139954,0.0294348765164613,0.0185256283730268,0.9520395398139954,0.0294348765164613,0.0185256283730268,0.9226046220538937
2022-08-06,0.41063955146819353,1.44365793466568,0.1457024095579981,0.20531977573409677,0.72182896733284,0.07285120477899905,-0.5165092185367981
2022-08-05,6.76192179787904,7.479718207381666,0.7583598801866166,0.45079478652526933,0.49864788049211106,0.05055732534577444,-0.04785309433228837
2022-08-04,6.047836912795901,5.586000786162913,1.3661623504012819,0.46521822406122315,0.4296923681663779,0.10508941156932937,0.03552585575995606
2022-08-03,9.841273203492165,3.441952624358237,0.716774431988596,0.702948085963726,0.2458537588827312,0.05119817371347114,0.457094318597357
2022-08-02,4.752055268269032,9.027011211961508,2.220933831296861,0.2970034542668145,0.5641882007475942,0.13880836445605382,-0.2671847412785692
2022-08-01,4.477228488307446,9.746499009430408,1.776272504590451,0.2798267805192154,0.6091561880894005,0.11101703153690319,-0.3293294075222614
2022-07-31,0.0392539836466311,1.901572823524475,0.0591731555759906,0.01962699182331555,0.9507864117622375,0.0295865777879953,-0.9311594372831182
2022-07-29,13.384011940099299,8.175471425056458,2.440516449511051,0.5576671641708041,0.34064464271068573,0.1016881853962938,0.21702252313601328
2022-07-28,7.468003409914672,11.453538965433836,2.0784576600417486,0.35561920999593677,0.5454066174016112,0.09897417428770232,-0.18978740708583516
2022-07-27,8.141418459825218,6.50091159529984,0.3576698554679745,0.5427612306550145,0.43339410635332265,0.0238446570311983,0.10936712495357072
2022-07-26,0.7015855512581762,8.388488546013832,0.9099257756024596,0.07015855512581762,0.8388488546013833,0.09099257756024595,-0.768690309247582
2022-07-25,1.536865759640932,4.344778157770634,0.11835598386824112,0.2561442932734887,0.7241296929617723,0.01972599731137352,-0.46798540738821853
2022-07-23,0.9485083818435668,0.0236262641847133,0.0278653465211391,0.9485083818435668,0.0236262641847133,0.0278653465211391,0.9248821245497626
2022-07-22,2.0031996415928,4.100435882806778,2.8963645603507757,0.22257773795475558,0.4556039869785309,0.32181828448341954,-0.23302624682943565
2022-07-21,5.211282706819475,2.255804376676678,0.532912904396653,0.6514103383524343,0.2819755470845848,0.06661411304958162,0.3694347918269519
2022-07-20,2.085814877878874,9.577564338222146,0.3366206279024475,0.17381790648990617,0.7981303615185121,0.028051718991870627,-0.6243124631444875
2022-07-19,0.0533198015764353,3.658199965953827,0.2884803693741558,0.013329950394108826,0.9145499914884567,0.07212009234353894,-0.9012200102490978
2022-07-18,0.017517628148198003,1.9454780220985413,0.037004331126809,0.008758814074099001,0.9727390110492706,0.0185021655634045,-0.9639802059529372
2022-07-17,0.0121425818651914,0.9747565984725952,0.0131008867174386,0.0121425818651914,0.9747565984725952,0.0131008867174386,-0.9626139520591086
2022-07-16,0.149636685848236,0.17184140533208841,1.6785219311714172,0.074818342924118,0.08592070266604421,0.8392609655857086,-0.01110235961784767
2022-07-15,5.0831980356015265,3.5647684819996357,1.352033646777272,0.5083198035601526,0.35647684819996356,0.1352033646777272,0.1518429528642184
2022-07-14,6.291823972016573,4.339845456182957,3.3683306612074375,0.44941599800118376,0.3099889611559255,0.2405950472291027,0.1394270359548477
2022-07-13,11.802603486925364,10.358319100923836,1.839077625423669,0.4917751452885568,0.43159662920515984,0.07662823439265287,0.06017851554862844
2022-07-12,3.285607152618468,10.599462116137147,1.1149308625608678,0.21904047684123118,0.7066308077424764,0.07432872417072452,-0.4875903266326688
2022-07-11,5.658364358358085,5.245312416926026,2.0963231399655338,0.43525879679677576,0.40348557053277123,0.1612556261511949,0.031773226471142384
2022-07-09,0.9364858865737916,0.0352873653173446,0.0282266866415739,0.9364858865737916,0.0352873653173446,0.0282266866415739,0.9011985766506813
2022-07-08,7.986916463356465,7.075410282239318,1.9376729438081384,0.4698186154915568,0.41620060483760696,0.11398076140047873,0.05361801163357008
2022-07-07,5.810954430140555,6.217971805483103,0.9710740232840174,0.4469964946261965,0.4783055234987002,0.07469800179107826,-0.03130902824895386
2022-07-06,8.034380849450827,6.821252731606364,2.14436646271497,0.4726106382029898,0.4012501606827273,0.12613920368911588,0.07136047733652118
2022-07-05,5.129531377926469,4.215284287929535,0.6551844803616402,0.5129531377926468,0.4215284287929535,0.06551844803616402,0.09142470766290285
2022-07-04,4.540363127365708,3.5393225364387035,0.920314537361264,0.5044847919295231,0.3932580596043004,0.10225717081791823,0.11122672983911161
2022-07-03,0.9051265772432089,1.0274414494633672,0.0674319546669721,0.45256328862160444,0.5137207247316836,0.03371597733348605,-0.0611574366796522
2022-07-01,5.124652648810296,9.891310250386596,1.9840371543541546,0.3014501558123704,0.5818417794345057,0.11670806790318557,-0.28039162273888435
2022-06-30,9.3832165771164,13.852560156956315,0.7642232207581388,0.39096735737985,0.5771900065398464,0.03184263419825578,-0.18622264951047637
2022-06-29,3.50655201356858,9.491107920184731,1.0023399544879787,0.2504680009691843,0.6779362800131951,0.07159571103485562,-0.4274682824563896
2022-06-28,7.375798083841801,6.1653085593134165,0.45889341365545916,0.5268427202744144,0.4403791828081012,0.03277810097538994,0.0864635371154523
2022-06-27,3.2836315324530005,1.5953132361173628,0.12105518765747518,0.6567263064906002,0.31906264722347255,0.024211037531495037,0.33766366222318117
2022-06-24,3.8557151295244694,4.749067548662424,1.3952173702418802,0.38557151295244696,0.4749067548662424,0.13952173702418802,-0.08933524148115585
2022-06-23,7.866309222765267,10.965334416367114,1.1683565173298112,0.3933154611382633,0.5482667208183557,0.05841782586649056,-0.15495125846789165
2022-06-22,6.90069648437202,5.176401704549789,1.9229018120095134,0.49290689174085855,0.36974297889641355,0.13735012942925096,0.12316391283625179
2022-06-21,4.590405458584428,5.294395395554602,2.1151992976665497,0.382533788215369,0.44119961629621685,0.17626660813887915,-0.058665827338697865
2022-06-20,2.451440194621682,2.6145072281360626,0.9340525111183522,0.40857336577028036,0.43575120468934375,0.15567541851972536,-0.027177839218580874
2022-06-19,0.9134481549263,0.0659863352775573,0.0205655340105295,0.9134481549263,0.0659863352775573,0.0205655340105295,0.847461799127975
2022-06-17,4.061215961817652,7.1611459366977215,0.777638004161417,0.33843466348480433,0.5967621613914768,0.06480316701345142,-0.25832750000177757
2022-06-16,4.785540638491511,9.719176534563303,1.4952828474342816,0.29909628990571946,0.6074485334102064,0.0934551779646426,-0.3083522431096208
2022-06-15,5.994996502995491,13.615309102460742,1.389694588258862,0.28547602395216626,0.6483480524981305,0.06617593277423153,-0.36287202519864104
2022-06-14,7.553813592530787,5.137859573587775,0.3083266522735351,0.5810625840408298,0.3952199671990596,0.023717434790271934,0.18584261943796154
2022-06-13,3.7564972704276443,5.923051178455353,0.32045177556574295,0.37564972704276445,0.5923051178455353,0.032045177556574295,-0.216655385939968
2022-06-11,2.5731765031814575,0.21209327504038789,0.21473020687699312,0.8577255010604858,0.07069775834679597,0.07157673562566437,0.7870277466228989
2022-06-10,4.800620966590941,10.98749440535903,6.211884994991124,0.21821004393595186,0.4994315638799559,0.2823584088632329,-0.28122151525347083
2022-06-09,10.485679775476456,7.333527904003859,1.180792552419006,0.5518778829198134,0.3859751528423083,0.06214697644310557,0.1659027280526246
2022-06-08,5.043773057870567,5.535667430609465,0.42055910266935786,0.4585248234427788,0.5032424936917695,0.03823264569721435,-0.04471767191106775
2022-06-07,2.5416611656546593,4.335381414741278,0.1229572389274832,0.36309445223637987,0.6193402021058968,0.017565319846783313,-0.25624575648346076
2022-06-06,5.124869983177632,3.379033016040921,0.4960968159139152,0.569429998130848,0.3754481128934357,0.05512186843487946,0.19398188922196263
2022-06-03,7.3799790274351835,5.803635582327843,0.8163855178281657,0.5271413591025131,0.4145453987377031,0.058313251273440406,0.11259595933864915
2022-06-02,5.960975407622755,5.284559680148959,0.7544652391225094,0.49674795063522953,0.4403799733457466,0.06287210326020912,0.05636797575395248
2022-06-01,7.817721287719905,6.554481398314238,0.6277971230447283,0.521181419181327,0.4369654265542825,0.041853141536315225,0.08421599369895202
2022-05-31,6.974780923686922,9.036646151915193,1.9885731246322391,0.3874878290937179,0.5020358973286219,0.11047628470179106,-0.11454806696065627
2022-05-30,7.697057731449604,4.978483084589243,0.3244588561356063,0.5920813639576619,0.3829602372760956,0.024958373548892795,0.20912113195504695
2022-05-29,1.8215804696083069,0.138441938906908,0.0399775635451077,0.9107902348041534,0.069220969453454,0.01998878177255385,0.8415692771072865
2022-05-27,6.268357160501182,6.322533620521426,1.4091093363240357,0.44773979717865586,0.451609544322959,0.10065066688028826,-0.003869747111867306
2022-05-26,1.3843970280140636,10.131009817123413,0.48459319584071575,0.11536641900117196,0.8442508180936178,0.040382766320059646,-0.7288843966034153
2022-05-25,6.582692228257656,7.192364264279604,1.2249429542571302,0.4388461485505104,0.4794909509519736,0.081662863617142,-0.040644803900458756
2022-05-24,4.47825772408396,7.890776166692376,0.6309660542756311,0.3444813633910738,0.6069827820532597,0.0485358503288947,-0.2625014197717194
2022-05-23,4.11407068464905,3.493257597088814,0.3926717340946195,0.5142588355811313,0.4366571996361017,0.049083966761827434,0.07760163579145123
2022-05-22,0.0096947280690073,0.9682505130767822,0.0220547709614038,0.0096947280690073,0.9682505130767822,0.0220547709614038,-0.958555773402355
2022-05-20,4.8625767240300775,4.904482653364539,0.23294066172093122,0.48625767240300777,0.4904482653364539,0.023294066172093123,-0.004190592917054435
2022-05-19,2.434180378448218,2.4496381282806396,0.11618149839341621,0.4868360756896436,0.4899276256561279,0.023236299678683243,-0.003091549963317155
2022-05-18,9.46827798243612,6.215933110564947,3.3157889600843187,0.4983304201282169,0.3271543742402604,0.17451520842549045,0.17117604540969614
2022-05-17,5.552239859942347,2.068613303825259,0.3791469465941187,0.6940299824927934,0.2585766629781574,0.047393368324264835,0.4354533135074636
2022-05-16,2.343462028540671,6.189038097858429,0.46749993506818965,0.2603846698378523,0.6876708997620476,0.05194443722979885,-0.4272862270059591
2022-05-15,0.9649891816079615,0.9758403701707719,0.0591703690588473,0.48249459080398077,0.4879201850853859,0.02958518452942365,-0.005425594496156749
2022-05-14,0.9335317611694336,0.0414308086037635,0.0250374730676412,0.9335317611694336,0.0414308086037635,0.0250374730676412,0.8921009143473192
2022-05-13,1.7528758272528644,7.968191705644131,0.278932467103004,0.17528758272528644,0.7968191705644131,0.027893246710300402,-0.6215315878391265
2022-05-12,4.954027722589672,3.8250864911824465,0.2208857759833331,0.5504475247321857,0.42500961013138294,0.02454286399814812,0.12543791474358665
2022-05-11,6.7634948352351785,10.866125898435712,0.37037948798388165,0.37574971306862104,0.6036736610242062,0.020576638221326757,-0.2279239451488946
2022-05-10,9.30123992729932,7.754395196214318,0.9443647153675548,0.516735551516629,0.43079973312301767,0.0524647064093086,0.08593581916282661
2022-05-09,8.92960780672729,5.604666003957391,0.46572629082947925,0.5953071871151526,0.37364440026382606,0.03104841938863195,0.22166278535119918
2022-05-08,0.0100692799314856,0.975798726081848,0.014131985604763,0.0100692799314856,0.975798726081848,0.014131985604763,-0.9657294542450132
2022-05-06,3.721658395603299,6.7607903108000755,0.517551431432366,0.3383325814184817,0.6146173009818251,0.04705013013021509,-0.27628471610135164
2022-05-05,6.878709298558533,8.677605953067541,1.4436847548931833,0.40462995873873725,0.510447409003973,0.08492263264077549,-0.10581745022465627
2022-05-04,9.646802778355777,7.646089816465974,1.707107270136475,0.5077264620187251,0.40242577981399863,0.08984775105981446,0.10530068295314707
2022-05-03,2.402623293921351,5.132858689874411,0.464517870917916,0.3003279117401689,0.6416073362343013,0.0580647338647395,-0.3412794306920366
2022-05-02,6.369245596695691,10.120633006095886,1.510121542960405,0.3538469775942051,0.5622573892275492,0.08389564127557805,-0.2084104099457758
2022-05-01,0.223687283694744,1.9327717423439026,0.8435410987585782,0.074562427898248,0.6442572474479675,0.2811803662528594,-0.569694795850943
2022-04-29,14.854183697141707,9.294107729569077,6.851708353497087,0.47916721603682927,0.29980992676029283,0.22102285011280925,0.17935729054819194
2022-04-28,9.841989270411432,10.612747080624104,0.5452640624716866,0.4686661557338777,0.5053689086011478,0.0259649553557946,-0.03670275214456279
2022-04-27,5.947879873216152,9.980517368763685,2.071602788753807,0.3304377707342307,0.5544731871535381,0.11508904381965596,-0.22403541603678379
2022-04-26,2.5556567581370473,6.502450315281749,0.9418928958475586,0.2555656758137047,0.6502450315281749,0.09418928958475586,-0.3946793569274637
2022-04-25,0.8745417818427086,1.07859967648983,0.046858560293912804,0.4372708909213543,0.539299838244915,0.023429280146956402,-0.1020289463733421
2022-04-22,0.969022166915238,1.9723487477749586,0.058629119768738594,0.323007388971746,0.6574495825916529,0.019543039922912866,-0.3344421897783996
2022-04-21,5.911294128745794,10.316104802303016,2.7726008342579,0.3111207436181997,0.5429528843317377,0.1459263596977842,-0.23183214357719317
2022-04-20,5.766883854754269,10.52287907153368,1.7102371966466303,0.32038243637523717,0.5846043928629823,0.09501317759147947,-0.26422195468318865
2022-04-19,5.58495713211596,5.644163256511092,1.7708799783140416,0.4296120870858431,0.4341664043470071,0.13622153679338783,-0.004554317132612766
2022-04-18,2.504901076667011,4.2153812274336815,0.2797176968306301,0.3578430109524301,0.6021973182048116,0.039959670975804294,-0.24435430721987114
2022-04-17,0.9436736702919006,0.0327350869774818,0.0235912892967462,0.9436736702919006,0.0327350869774818,0.0235912892967462,0.9109385408955374
2022-04-15,2.503663125447929,2.448166599497199,1.048170059919357,0.4172771875746548,0.4080277665828665,0.1746950099865595,0.009249421323434811
2022-04-14,5.114877186715603,3.33981813210994,1.5453047277405858,0.5114877186715603,0.333981813210994,0.15453047277405857,0.17750590463399
2022-04-13,9.253786272369325,7.112213898450135,0.6340002035722131,0.5443403689629015,0.41836552343824324,0.037294129621894885,0.12597484275030926
2022-04-12,7.104355312883854,7.496588822454214,0.39905597269535,0.47362368752559025,0.49977258816361425,0.02660373151302333,-0.02614890044969367
2022-04-11,4.948068843688816,3.8622135873883963,0.18971771001815751,0.5497854270765351,0.42913484304315513,0.021079745557573058,0.120650582141909
2022-04-10,1.4425848722457886,0.4993316680192947,0.0580834317952394,0.7212924361228943,0.24966583400964734,0.0290417158976197,0.4716266087017945
2022-04-09,0.0163976233452558,0.8316880464553833,0.1519143283367157,0.0163976233452558,0.8316880464553833,0.1519143283367157,-0.8152904246287243
2022-04-08,6.992249784059823,8.651639701798558,2.356110292486846,0.3884583213366568,0.4806466500999199,0.13089501624926922,-0.09218832989848438
2022-04-07,5.200236154720187,2.3502729842439294,1.449490970931947,0.577804017191132,0.26114144269376993,0.1610545523257719,0.31666257063069864
2022-04-06,2.8356418339535594,2.87509598210454,0.2892623357474801,0.47260697232559323,0.47918266368408996,0.048210389291246686,-0.006575691192125643
2022-04-05,8.797569969668984,2.8946104273200035,0.30781981255859076,0.7331308308057487,0.24121753561000028,0.02565165104654923,0.49191328660581185
2022-04-04,2.0145407812669873,7.778791284188628,0.20666779018938491,0.20145407812669874,0.7778791284188629,0.020666779018938493,-0.576425058613148
2022-04-01,13.714115034788847,18.080793108791113,3.2050916533917184,0.3918318581368242,0.5165940888226033,0.09157404723976338,-0.12476223140950092
2022-03-31,5.022448274772614,9.467950586229563,0.5096011571586124,0.33482988498484095,0.6311967057486375,0.033973410477240826,-0.2963668204049795
2022-03-30,7.215290025342256,10.146452274173498,0.6382580474019042,0.40084944585234755,0.5636917930096388,0.035458780411216896,-0.16284234401879763
2022-03-29,3.8470310675911605,5.302954866550863,1.8500140272080896,0.34973009705374186,0.4820868060500784,0.1681830933825536,-0.13235670946138856
2022-03-28,3.2197235305793583,7.84855380654335,0.931722679175436,0.2683102942149465,0.6540461505452791,0.07764355659795301,-0.38573585580643444
2022-03-25,1.0569626986980436,4.911450317129493,1.0315868267789483,0.15099467124257765,0.7016357595899275,0.1473695466827069,-0.5506411007283982
2022-03-24,3.626559777185321,7.269944909028709,2.10349534265697,0.2789661367065631,0.5592265314637468,0.16180733405053616,-0.2802603941347685
2022-03-23,3.7604310642927885,5.834309640340507,3.405259180814028,0.2892639280225222,0.44879304925696206,0.2619430139087714,-0.15952912264016975
2022-03-22,6.681057581678033,6.875863116234541,1.443079264834523,0.4454038387785355,0.4583908744156361,0.09620528432230153,-0.01298703566935419
2022-03-21,4.577920776791871,1.5184396374970675,0.9036396723240611,0.6539886823988387,0.2169199482138668,0.12909138176058016,0.43706872877699565
2022-03-20,1.8147706389427185,2.126508690416813,0.0587205830961463,0.4536926597356796,0.5316271726042032,0.014680145774036575,-0.07793451457420467
2022-03-18,4.487048499286175,4.782931312918663,3.7300202241167426,0.3451575768681673,0.3679177933014356,0.2869246326243648,-0.022760216369677018
2022-03-17,4.2479529762640595,7.807880526408553,0.9441665615886445,0.3267656135587738,0.6006061943391194,0.07262819704528035,-0.27384057942670414
2022-03-16,11.574210269376636,3.9497095830738544,0.4760801382362836,0.7233881418360397,0.2468568489421159,0.029755008639767724,0.47653129317130155
2022-03-15,5.597869263961911,6.446249921806157,0.9558806354179973,0.4306053279970701,0.4958653786004736,0.07352927964753825,-0.06526005150105016
2022-03-14,4.470314474310726,4.956783031113446,0.5729024978354571,0.4470314474310726,0.4956783031113446,0.05729024978354571,-0.048646855664414915
2022-03-12,0.0202386826276779,0.1595510691404342,0.8202102184295654,0.0202386826276779,0.1595510691404342,0.8202102184295654,-0.13931239066458911
2022-03-11,3.021281420253217,6.73425161652267,0.2444667452946299,0.30212814202532173,0.673425161652267,0.02444667452946299,-0.3712970277186022
2022-03-10,4.298555952496827,10.033630806952715,1.667813135311007,0.26865974703105167,0.6271019254345447,0.10423832095693794,-0.35844218076113415
2022-03-09,4.587975211441517,6.466867201030254,0.9451577980071301,0.3823312676201264,0.5389056000858545,0.0787631498339275,-0.1565743297194287
2022-03-08,2.7896245336160064,6.045168548822403,0.16520698275417028,0.3099582815128896,0.6716853943136003,0.018356331417130032,-0.36172711018049697
2022-03-07,3.860821924172342,5.9641238786280155,1.1750541217625134,0.35098381128839473,0.5421930798752741,0.10682310197841031,-0.19120926989817746
2022-03-06,2.9152340935543175,2.959222313016653,0.12554356642067402,0.48587234892571957,0.49320371883610886,0.020923927736779004,-0.007331369943390632
2022-03-05,1.754446029663086,0.0461593428626656,0.1993945818394422,0.877223014831543,0.0230796714313328,0.0996972909197211,0.8541433628895435
2022-03-04,2.8566887006163597,4.076520433649421,1.0667908675968645,0.35708608757704496,0.5095650542061776,0.13334885844960806,-0.15247896659363086
2022-03-03,7.235014048404992,8.322718925774097,1.4422666952013963,0.42558906167088184,0.4895717015161234,0.08483921736478801,-0.06398264108958915
2022-03-02,8.973357966169715,6.866686414927244,4.159955732524395,0.44866789830848575,0.3433343207463622,0.20799778662621976,0.10533357696371635
2022-03-01,10.881378680467606,8.652909567579627,2.465711881406605,0.49460812183943664,0.3933140712536194,0.1120778127912093,0.10129404998977613
2022-02-28,10.24607538850978,13.199785936623812,3.5541387796401973,0.3794842736485104,0.48888096061569675,0.1316347696163036,-0.10939668654267133
2022-02-27,0.9351033866405485,1.9938850328326225,0.0710115507245062,0.3117011288801828,0.6646283442775408,0.023670516908168734,-0.3529272189033749
2022-02-25,7.54801175929606,5.513575833290815,0.93841238040477,0.5391436970925757,0.39382684523505823,0.06702945574319787,0.14531685213785808
2022-02-24,4.953841449692845,6.9420278538018465,2.1041308287531133,0.35384581783520325,0.4958591324144176,0.15029505919665095,-0.14201331323771801
2022-02-23,3.769297143444419,1.2057430967688558,1.0249595921486614,0.6282161905740699,0.2009571827948093,0.17082659869144357,0.4272590197167396
2022-02-22,4.179441516287625,5.373995709232986,1.4465625332668424,0.37994922875342046,0.488545064475726,0.1315056848424402,-0.10859583810363999
2022-02-21,7.994639992713928,0.5728904884308571,0.432469610124826,0.8882933325237699,0.06365449871453968,0.048052178902758445,0.8246388254465117
2022-02-20,0.928651750087738,0.0455475822091102,0.0258006919175386,0.928651750087738,0.0455475822091102,0.0258006919175386,0.8831041464948026
2022-02-18,3.5112190493382514,6.059879912994802,0.42890113964676807,0.3511219049338251,0.6059879912994802,0.042890113964676804,-0.2548660837665353
2022-02-17,4.974924541078508,4.541503431275487,0.4835721133276816,0.4974924541078508,0.4541503431275487,0.04835721133276816,0.043342110608939624
2022-02-16,8.408452191390097,2.3235963489860296,0.2679513860493892,0.7644047446718271,0.2112360317260027,0.024359216913580835,0.5531687166457427
2022-02-15,6.64190258551389,3.8518845178186893,0.5062129264697428,0.6038093259558082,0.350171319801699,0.0460193569517948,0.25363800546692716
2022-02-14,2.270415148697793,4.480644767172635,0.248940078541636,0.3243450212425419,0.6400921095960906,0.035562868363090853,-0.3157470886056023
2022-02-11,8.781268686056137,4.014302745461463,5.2044286374002695,0.48784826033645207,0.2230168191923035,0.289134924300015,0.26483144013016974
2022-02-10,11.261447232216597,8.221501925960183,0.517050825059413,0.5630723616108299,0.41107509629800915,0.02585254125297065,0.15199726544022332
2022-02-09,8.942090714350343,6.316020263358951,0.7418889496475448,0.5588806696468964,0.3947512664599344,0.04636805935297155,0.16412940393214195
2022-02-08,4.049462438561021,7.456689510494471,0.49384802486747437,0.33745520321341843,0.6213907925412059,0.04115400207228953,-0.2839355899448039
2022-02-07,5.0649284375831485,5.558372054249048,0.3766997624188656,0.4604480397802862,0.5053065503862771,0.0342454329471696,-0.04485850956914327
