Date,Price,Open,High,Low,Change %,Change_num
2019-06-12,0.078,0.076,0.086,0.063,-7.14%,-0.006000000000000005
2019-06-11,0.084,0.086,0.098,0.075,-16.00%,-0.016
2019-06-10,0.1,0.064,0.102,0.059,104.08%,0.051000000000000004
2019-06-07,0.049,0.087,0.092,0.041,-39.51%,-0.032
2019-06-06,0.081,0.102,0.129,0.079,-26.36%,-0.028999999999999998
2019-06-05,0.11,0.111,0.131,0.099,-15.38%,-0.020000000000000004
2019-06-04,0.13,0.135,0.137,0.117,-9.09%,-0.012999999999999984
2019-06-03,0.143,0.141,0.148,0.127,-4.03%,-0.006000000000000005
2019-05-31,0.149,0.144,0.161,0.135,-9.70%,-0.016000000000000014
2019-05-30,0.165,0.173,0.19,0.158,1.23%,0.0020000000000000018
2019-05-29,0.163,0.173,0.18,0.16,-9.44%,-0.016999999999999987
2019-05-28,0.18,0.191,0.196,0.172,-6.25%,-0.01200000000000001
2019-05-27,0.192,0.206,0.216,0.186,-11.11%,-0.023999999999999994
2019-05-25,0.216,0.216,0.216,0.216,0.00%,0.0
2019-05-24,0.216,0.222,0.23,0.207,-1.37%,-0.0030000000000000027
2019-05-23,0.219,0.239,0.247,0.217,-13.10%,-0.033
2019-05-22,0.252,0.267,0.277,0.248,-8.70%,-0.02400000000000002
2019-05-21,0.276,0.265,0.285,0.242,10.84%,0.027000000000000024
2019-05-20,0.249,0.239,0.26,0.229,8.26%,0.01899999999999999
2019-05-17,0.23,0.229,0.246,0.205,-5.35%,-0.012999999999999984
2019-05-16,0.243,0.229,0.252,0.216,1.67%,0.0040000000000000036
2019-05-15,0.239,0.254,0.254,0.209,-7.72%,-0.020000000000000018
2019-05-14,0.259,0.268,0.275,0.249,0.78%,0.0020000000000000018
2019-05-13,0.257,0.287,0.29,0.255,-8.54%,-0.02400000000000002
2019-05-10,0.281,0.291,0.308,0.279,-1.40%,-0.003999999999999948
2019-05-09,0.285,0.272,0.286,0.262,1.79%,0.004999999999999949
2019-05-08,0.28,0.288,0.297,0.262,-2.44%,-0.006999999999999951
2019-05-07,0.287,0.331,0.331,0.276,-9.75%,-0.031000000000000028
2019-05-06,0.318,0.307,0.329,0.306,-3.93%,-0.013000000000000012
2019-05-03,0.331,0.347,0.363,0.319,-0.30%,-0.0010000000000000009
2019-05-02,0.332,0.349,0.36,0.322,-1.19%,-0.0040000000000000036
2019-05-01,0.336,0.336,0.336,0.336,0.60%,0.0020000000000000018
2019-04-30,0.334,0.342,0.374,0.329,0.60%,0.0020000000000000018
2019-04-29,0.332,0.328,0.347,0.324,4.73%,0.015000000000000013
2019-04-26,0.317,0.319,0.333,0.308,-2.16%,-0.007000000000000006
2019-04-25,0.324,0.313,0.327,0.311,2.86%,0.009000000000000008
2019-04-24,0.315,0.353,0.359,0.31,-12.01%,-0.04299999999999998
2019-04-23,0.358,0.359,0.379,0.355,4.37%,0.014999999999999958
2019-04-18,0.343,0.407,0.407,0.339,-16.34%,-0.06699999999999995
2019-04-17,0.41,0.408,0.426,0.396,4.86%,0.01899999999999996
2019-04-16,0.391,0.383,0.399,0.364,1.30%,0.0050000000000000044
2019-04-15,0.386,0.365,0.409,0.364,4.32%,0.016000000000000014
2019-04-12,0.37,0.3,0.375,0.285,22.11%,0.067
2019-04-11,0.303,0.299,0.304,0.28,5.94%,0.017000000000000015
2019-04-10,0.286,0.314,0.32,0.28,-9.78%,-0.031000000000000028
2019-04-09,0.317,0.333,0.343,0.31,-5.09%,-0.017000000000000015
2019-04-08,0.334,0.336,0.347,0.329,-0.60%,-0.0020000000000000018
2019-04-05,0.336,0.352,0.362,0.331,0.30%,0.0010000000000000009
2019-04-04,0.335,0.343,0.354,0.33,-3.46%,-0.011999999999999955
2019-04-03,0.347,0.342,0.359,0.333,15.67%,0.046999999999999986
2019-04-02,0.3,0.32,0.327,0.299,-8.54%,-0.028000000000000025
2019-04-01,0.328,0.3,0.331,0.294,22.85%,0.061
2019-03-29,0.267,0.269,0.29,0.263,0.00%,0.0
2019-03-28,0.267,0.255,0.275,0.241,8.54%,0.02100000000000002
2019-03-27,0.246,0.288,0.296,0.238,-21.41%,-0.067
2019-03-26,0.313,0.305,0.322,0.292,4.33%,0.013000000000000012
2019-03-25,0.3,0.309,0.322,0.299,1.01%,0.0030000000000000027
2019-03-22,0.297,0.379,0.382,0.287,-19.07%,-0.07
2019-03-21,0.367,0.389,0.391,0.366,-10.92%,-0.044999999999999984
2019-03-20,0.412,0.434,0.439,0.41,23.35%,0.07799999999999996
2019-03-19,0.334,0.311,0.351,0.303,7.05%,0.02200000000000002
2019-03-18,0.312,0.32,0.331,0.303,-1.58%,-0.0050000000000000044
2019-03-15,0.317,0.31,0.332,0.296,-1.25%,-0.0040000000000000036
2019-03-14,0.321,0.315,0.328,0.302,5.59%,0.017000000000000015
2019-03-13,0.304,0.303,0.313,0.301,1.67%,0.0050000000000000044
2019-03-12,0.299,0.323,0.339,0.296,-1.64%,-0.0050000000000000044
2019-03-11,0.304,0.314,0.315,0.298,-3.18%,-0.010000000000000009
2019-03-08,0.314,0.311,0.323,0.304,-2.48%,-0.008000000000000007
2019-03-07,0.322,0.391,0.395,0.315,-16.80%,-0.065
2019-03-06,0.387,0.408,0.421,0.383,-9.37%,-0.03999999999999998
2019-03-05,0.427,0.429,0.446,0.421,2.64%,0.01100000000000001
2019-03-04,0.416,0.44,0.443,0.415,-5.88%,-0.026000000000000023
2019-03-01,0.442,0.451,0.462,0.437,-0.45%,-0.0020000000000000018
2019-02-28,0.444,0.406,0.452,0.404,7.51%,0.031000000000000028
2019-02-27,0.413,0.377,0.429,0.369,8.40%,0.03199999999999997
2019-02-26,0.381,0.36,0.389,0.357,1.87%,0.007000000000000006
2019-02-25,0.374,0.366,0.382,0.362,5.35%,0.019000000000000017
2019-02-22,0.355,0.373,0.373,0.351,-6.82%,-0.026000000000000023
2019-02-21,0.381,0.362,0.398,0.36,6.42%,0.02300000000000002
2019-02-20,0.358,0.363,0.366,0.348,-1.65%,-0.006000000000000005
2019-02-19,0.364,0.363,0.374,0.345,-1.09%,-0.0040000000000000036
2019-02-18,0.368,0.36,0.374,0.357,2.51%,0.009000000000000008
2019-02-15,0.359,0.36,0.371,0.351,-0.55%,-0.0020000000000000018
2019-02-14,0.361,0.363,0.366,0.345,-2.70%,-0.010000000000000009
2019-02-13,0.371,0.381,0.391,0.368,-2.62%,-0.010000000000000009
2019-02-12,0.381,0.394,0.394,0.37,1.87%,0.007000000000000006
