Date,Price,Open,High,Low,Change %,Change_num
2019-02-12,0.714,0.721,0.754,0.695,-0.14%,-0.0010000000000000009
2019-02-11,0.715,0.702,0.741,0.698,2.58%,0.018000000000000016
2019-02-09,0.697,0.697,0.697,0.697,-0.43%,-0.0030000000000000027
2019-02-08,0.7,0.707,0.741,0.689,-1.41%,-0.010000000000000009
2019-02-07,0.71,0.726,0.762,0.691,-3.14%,-0.02300000000000002
2019-02-06,0.733,0.729,0.77,0.717,-0.95%,-0.007000000000000006
2019-02-05,0.74,0.743,0.796,0.733,-1.20%,-0.009000000000000008
2019-02-04,0.749,0.744,0.787,0.732,2.74%,0.020000000000000018
2019-02-02,0.729,0.729,0.729,0.729,-2.15%,-0.016000000000000014
2019-02-01,0.745,0.738,0.776,0.723,1.09%,0.008000000000000007
2019-01-31,0.737,0.75,0.784,0.729,-4.41%,-0.03400000000000003
2019-01-30,0.771,0.779,0.82,0.77,-1.91%,-0.015000000000000013
2019-01-29,0.786,0.778,0.819,0.749,0.26%,0.0020000000000000018
2019-01-28,0.784,0.773,0.826,0.765,2.89%,0.02200000000000002
2019-01-26,0.762,0.762,0.762,0.762,-1.17%,-0.009000000000000008
2019-01-25,0.771,0.766,0.803,0.752,1.45%,0.01100000000000001
2019-01-24,0.76,0.797,0.832,0.754,-6.40%,-0.052000000000000046
2019-01-23,0.812,0.814,0.861,0.786,17.34%,0.1200000000000001
2019-01-22,0.692,0.684,0.711,0.677,-2.40%,-0.017000000000000015
2019-01-21,0.709,0.701,0.717,0.686,3.05%,0.02100000000000002
2019-01-19,0.688,0.688,0.688,0.688,-2.13%,-0.015000000000000013
2019-01-18,0.703,0.696,0.722,0.686,0.72%,0.0050000000000000044
2019-01-17,0.698,0.675,0.706,0.666,1.60%,0.010999999999999899
2019-01-16,0.687,0.68,0.708,0.666,1.93%,0.013000000000000012
2019-01-15,0.674,0.695,0.698,0.665,-3.85%,-0.026999999999999913
2019-01-14,0.701,0.707,0.713,0.678,-4.37%,-0.03200000000000003
2019-01-12,0.733,0.733,0.733,0.733,2.52%,0.018000000000000016
2019-01-11,0.715,0.71,0.729,0.692,-2.32%,-0.017000000000000015
2019-01-10,0.732,0.738,0.753,0.715,-4.19%,-0.03200000000000003
2019-01-09,0.764,0.785,0.806,0.744,-2.43%,-0.019000000000000017
2019-01-08,0.783,0.801,0.81,0.772,0.13%,0.0010000000000000009
2019-01-07,0.782,0.753,0.794,0.744,3.44%,0.026000000000000023
2019-01-04,0.756,0.718,0.77,0.718,5.59%,0.040000000000000036
2019-01-03,0.716,0.713,0.741,0.696,-0.14%,-0.0010000000000000009
2019-01-02,0.717,0.75,0.75,0.688,-7.24%,-0.05600000000000005
2019-01-01,0.773,0.769,0.773,0.769,0.52%,0.0040000000000000036
2018-12-31,0.769,0.769,0.777,0.769,1.32%,0.010000000000000009
2018-12-29,0.759,0.759,0.759,0.759,-2.44%,-0.019000000000000017
2018-12-28,0.778,0.762,0.785,0.754,1.70%,0.013000000000000012
2018-12-27,0.765,0.766,0.781,0.751,-0.39%,-0.0030000000000000027
2018-12-26,0.768,0.773,0.773,0.768,0.00%,0.0
2018-12-25,0.768,0.773,0.773,0.768,0.26%,0.0020000000000000018
2018-12-24,0.766,0.769,0.769,0.766,2.82%,0.02100000000000002
2018-12-22,0.745,0.745,0.745,0.745,-2.74%,-0.02100000000000002
2018-12-21,0.766,0.759,0.786,0.749,2.27%,0.017000000000000015
2018-12-20,0.749,0.731,0.767,0.725,-1.71%,-0.013000000000000012
2018-12-19,0.762,0.732,0.773,0.724,2.01%,0.015000000000000013
2018-12-18,0.747,0.744,0.756,0.718,-1.71%,-0.013000000000000012
2018-12-17,0.76,0.742,0.772,0.737,1.33%,0.010000000000000009
2018-12-15,0.75,0.75,0.75,0.75,1.35%,0.010000000000000009
2018-12-14,0.74,0.746,0.757,0.722,-3.39%,-0.026000000000000023
2018-12-13,0.766,0.761,0.778,0.724,1.32%,0.010000000000000009
2018-12-12,0.756,0.736,0.762,0.715,1.34%,0.010000000000000009
2018-12-11,0.746,0.753,0.789,0.725,1.50%,0.01100000000000001
2018-12-10,0.735,0.739,0.776,0.723,-0.41%,-0.0030000000000000027
2018-12-07,0.738,0.727,0.76,0.719,1.93%,0.014000000000000012
2018-12-06,0.724,0.746,0.748,0.707,-3.60%,-0.027000000000000024
2018-12-05,0.751,0.739,0.763,0.731,1.21%,0.009000000000000008
2018-12-04,0.742,0.766,0.779,0.738,-3.13%,-0.02400000000000002
2018-12-03,0.766,0.781,0.788,0.752,0.79%,0.006000000000000005
2018-12-01,0.76,0.767,0.767,0.76,-0.13%,-0.0010000000000000009
2018-11-30,0.761,0.763,0.776,0.747,-1.55%,-0.01200000000000001
2018-11-29,0.773,0.781,0.792,0.756,-3.50%,-0.028000000000000025
2018-11-28,0.801,0.79,0.808,0.779,0.88%,0.007000000000000006
2018-11-27,0.794,0.787,0.809,0.781,-1.73%,-0.014000000000000012
2018-11-26,0.808,0.798,0.819,0.798,-1.82%,-0.014999999999999902
2018-11-24,0.823,0.823,0.823,0.823,2.88%,0.02299999999999991
2018-11-23,0.8,0.824,0.831,0.786,-3.50%,-0.028999999999999915
2018-11-22,0.829,0.817,0.836,0.796,0.48%,0.0040000000000000036
2018-11-21,0.825,0.827,0.843,0.816,0.49%,0.0040000000000000036
2018-11-20,0.821,0.832,0.844,0.807,-2.15%,-0.018000000000000016
2018-11-19,0.839,0.818,0.85,0.816,5.14%,0.040999999999999925
2018-11-17,0.798,0.798,0.798,0.798,-1.72%,-0.014000000000000012
2018-11-16,0.812,0.802,0.817,0.797,1.63%,0.013000000000000012
2018-11-15,0.799,0.836,0.839,0.788,-3.97%,-0.03299999999999992
2018-11-14,0.832,0.821,0.851,0.814,-0.36%,-0.0030000000000000027
2018-11-13,0.835,0.827,0.844,0.814,1.33%,0.01100000000000001
2018-11-12,0.824,0.824,0.829,0.8,-0.36%,-0.0030000000000000027
2018-11-11,0.827,0.827,0.827,0.827,-3.73%,-0.03200000000000003
2018-11-10,0.859,0.859,0.859,0.859,3.87%,0.03200000000000003
2018-11-09,0.827,0.843,0.852,0.821,-3.27%,-0.028000000000000025
2018-11-08,0.855,0.857,0.885,0.845,1.66%,0.014000000000000012
2018-11-07,0.841,0.817,0.875,0.816,1.08%,0.009000000000000008
2018-11-06,0.832,0.824,0.85,0.806,1.59%,0.013000000000000012
2018-11-05,0.819,0.806,0.837,0.803,4.07%,0.03199999999999992
2018-11-03,0.787,0.787,0.787,0.787,-4.95%,-0.040999999999999925
2018-11-02,0.828,0.808,0.849,0.803,5.48%,0.04299999999999993
2018-11-01,0.785,0.793,0.81,0.779,0.90%,0.007000000000000006
2018-10-31,0.778,0.814,0.822,0.77,0.13%,0.0010000000000000009
2018-10-30,0.777,0.783,0.827,0.769,0.13%,0.0010000000000000009
2018-10-29,0.776,0.778,0.824,0.763,-3.96%,-0.03200000000000003
2018-10-27,0.808,0.808,0.808,0.808,4.12%,0.03200000000000003
2018-10-26,0.776,0.81,0.823,0.765,-4.20%,-0.03400000000000003
2018-10-25,0.81,0.815,0.852,0.805,-2.29%,-0.018999999999999906
2018-10-24,0.829,0.836,0.862,0.81,-1.43%,-0.01200000000000001
2018-10-23,0.841,0.858,0.885,0.827,-4.86%,-0.04300000000000004
2018-10-22,0.884,0.894,0.906,0.869,0.80%,0.007000000000000006
2018-10-20,0.877,0.877,0.877,0.877,-1.24%,-0.01100000000000001
2018-10-19,0.888,0.857,0.923,0.848,4.23%,0.03600000000000003
2018-10-18,0.852,0.864,0.887,0.833,0.35%,0.0030000000000000027
2018-10-17,0.849,0.837,0.873,0.834,-2.41%,-0.02100000000000002
2018-10-16,0.87,0.899,0.907,0.86,-2.58%,-0.02300000000000002
2018-10-15,0.893,0.883,0.902,0.872,-0.45%,-0.0040000000000000036
2018-10-13,0.897,0.897,0.897,0.897,0.67%,0.006000000000000005
2018-10-12,0.891,0.916,0.931,0.877,-1.55%,-0.014000000000000012
2018-10-11,0.905,0.881,0.92,0.876,-0.66%,-0.006000000000000005
2018-10-10,0.911,0.9,0.956,0.896,-0.87%,-0.008000000000000007
2018-10-09,0.919,0.913,0.943,0.892,3.03%,0.027000000000000024
2018-10-08,0.892,0.924,0.943,0.89,0.90%,0.008000000000000007
2018-10-06,0.884,0.884,0.884,0.884,-3.39%,-0.031000000000000028
2018-10-05,0.915,0.92,0.945,0.895,2.12%,0.019000000000000017
2018-10-04,0.896,0.886,0.919,0.865,6.04%,0.051000000000000045
2018-10-03,0.845,0.821,0.848,0.803,4.45%,0.03599999999999992
2018-10-02,0.809,0.832,0.85,0.79,-5.60%,-0.04799999999999993
2018-10-01,0.857,0.841,0.888,0.838,2.15%,0.018000000000000016
2018-09-28,0.839,0.845,0.876,0.81,-3.67%,-0.03200000000000003
2018-09-27,0.871,0.834,0.896,0.821,0.46%,0.0040000000000000036
2018-09-26,0.867,0.869,0.883,0.857,-0.57%,-0.0050000000000000044
2018-09-25,0.872,0.858,0.891,0.842,2.11%,0.018000000000000016
2018-09-24,0.854,0.791,0.863,0.786,6.09%,0.04899999999999993
2018-09-22,0.805,0.805,0.805,0.805,1.51%,0.01200000000000001
2018-09-21,0.793,0.808,0.825,0.785,-1.49%,-0.01200000000000001
2018-09-20,0.805,0.808,0.844,0.8,-0.74%,-0.006000000000000005
2018-09-19,0.811,0.8,0.841,0.794,1.37%,0.01100000000000001
2018-09-18,0.8,0.807,0.823,0.765,1.78%,0.014000000000000012
2018-09-17,0.786,0.774,0.819,0.77,5.93%,0.04400000000000004
2018-09-16,0.742,0.74,0.753,0.738,-4.99%,-0.039000000000000035
2018-09-14,0.781,0.759,0.806,0.753,3.31%,0.025000000000000022
2018-09-13,0.756,0.744,0.787,0.736,-0.40%,-0.0030000000000000027
2018-09-12,0.759,0.754,0.768,0.733,-1.30%,-0.010000000000000009
2018-09-11,0.769,0.745,0.779,0.738,5.34%,0.039000000000000035
2018-09-10,0.73,0.719,0.773,0.719,2.10%,0.015000000000000013
2018-09-08,0.715,0.715,0.715,0.715,-3.25%,-0.02400000000000002
2018-09-07,0.739,0.722,0.764,0.707,3.07%,0.02200000000000002
2018-09-06,0.717,0.75,0.756,0.704,-3.89%,-0.029000000000000026
2018-09-05,0.746,0.731,0.767,0.698,5.52%,0.039000000000000035
2018-09-04,0.707,0.72,0.747,0.696,-2.62%,-0.019000000000000017
2018-09-03,0.726,0.715,0.733,0.695,1.40%,0.010000000000000009
2018-09-01,0.716,0.716,0.716,0.716,1.99%,0.014000000000000012
2018-08-31,0.702,0.718,0.74,0.698,-1.27%,-0.009000000000000008
2018-08-30,0.711,0.747,0.771,0.704,-5.58%,-0.04200000000000004
2018-08-29,0.753,0.739,0.773,0.716,0.40%,0.0030000000000000027
2018-08-28,0.75,0.734,0.765,0.71,2.46%,0.018000000000000016
2018-08-27,0.732,0.696,0.756,0.682,3.39%,0.02400000000000002
2018-08-24,0.708,0.702,0.735,0.689,1.29%,0.009000000000000008
2018-08-23,0.699,0.704,0.731,0.692,-1.83%,-0.013000000000000012
2018-08-22,0.712,0.69,0.739,0.685,1.57%,0.01100000000000001
2018-08-21,0.701,0.677,0.724,0.674,3.39%,0.02299999999999991
2018-08-20,0.678,0.69,0.708,0.67,-2.87%,-0.019999999999999907
2018-08-18,0.698,0.698,0.698,0.698,1.16%,0.008000000000000007
2018-08-17,0.69,0.697,0.704,0.677,-2.68%,-0.019000000000000017
2018-08-16,0.709,0.711,0.712,0.687,2.01%,0.014000000000000012
2018-08-15,0.695,0.715,0.721,0.685,-2.39%,-0.017000000000000015
2018-08-14,0.712,0.711,0.724,0.702,-0.70%,-0.0050000000000000044
2018-08-13,0.717,0.694,0.722,0.686,3.61%,0.025000000000000022
2018-08-10,0.692,0.697,0.716,0.686,-5.08%,-0.03700000000000003
2018-08-09,0.729,0.724,0.742,0.695,2.68%,0.019000000000000017
2018-08-08,0.71,0.737,0.751,0.709,-4.95%,-0.03700000000000003
2018-08-07,0.747,0.731,0.753,0.7,2.33%,0.017000000000000015
2018-08-06,0.73,0.775,0.775,0.7,-4.70%,-0.03600000000000003
2018-08-04,0.766,0.766,0.766,0.766,0.00%,0.0
2018-08-03,0.766,0.787,0.804,0.76,-1.03%,-0.008000000000000007
2018-08-02,0.774,0.793,0.812,0.759,-2.64%,-0.02100000000000002
