Date,Price,Open,High,Low,Change %,Change_num
2021-07-08,-0.292,-0.284,-0.284,-0.324,-2.67%,0.008000000000000007
2021-07-07,-0.3,-0.264,-0.264,-0.311,10.70%,-0.02899999999999997
2021-07-06,-0.271,-0.21,-0.21,-0.271,38.97%,-0.07600000000000001
2021-07-05,-0.195,-0.242,-0.195,-0.248,-19.75%,0.04799999999999999
2021-07-02,-0.243,-0.225,-0.222,-0.253,28.57%,-0.05399999999999999
2021-07-01,-0.189,-0.236,-0.189,-0.236,-20.92%,0.04999999999999999
2021-06-30,-0.239,-0.182,-0.181,-0.253,26.46%,-0.04999999999999999
2021-06-29,-0.189,-0.199,-0.176,-0.214,-2.58%,0.0050000000000000044
2021-06-28,-0.194,-0.171,-0.171,-0.213,16.17%,-0.026999999999999996
2021-06-25,-0.167,-0.172,-0.167,-0.22,-24.77%,0.05499999999999999
2021-06-24,-0.222,-0.174,-0.169,-0.223,26.14%,-0.04600000000000001
2021-06-23,-0.176,-0.162,-0.159,-0.208,7.98%,-0.012999999999999984
2021-06-22,-0.163,-0.183,-0.163,-0.205,-20.87%,0.04299999999999998
2021-06-21,-0.206,-0.212,-0.206,-0.236,-4.19%,0.009000000000000008
2021-06-18,-0.215,-0.2,-0.2,-0.232,6.44%,-0.012999999999999984
2021-06-17,-0.202,-0.162,-0.162,-0.209,-0.98%,0.001999999999999974
2021-06-16,-0.204,-0.208,-0.204,-0.226,-1.92%,0.0040000000000000036
2021-06-15,-0.208,-0.224,-0.208,-0.244,-7.96%,0.018000000000000016
2021-06-14,-0.226,-0.224,-0.224,-0.248,1.80%,-0.0040000000000000036
2021-06-11,-0.222,-0.185,-0.185,-0.275,45.10%,-0.069
2021-06-10,-0.153,-0.205,-0.153,-0.21,-8.93%,0.015000000000000013
2021-06-09,-0.168,-0.14,-0.14,-0.217,15.86%,-0.02300000000000002
2021-06-08,-0.145,-0.133,-0.131,-0.18,14.17%,-0.017999999999999988
2021-06-07,-0.127,-0.137,-0.127,-0.168,-0.78%,0.0010000000000000009
2021-06-04,-0.128,-0.091,-0.089,-0.164,34.74%,-0.033
2021-06-03,-0.095,-0.151,-0.09,-0.152,-27.48%,0.036000000000000004
2021-06-02,-0.131,-0.11,-0.11,-0.171,11.97%,-0.013999999999999999
2021-06-01,-0.117,-0.157,-0.117,-0.168,-25.00%,0.03899999999999999
2021-05-31,-0.156,-0.12,-0.12,-0.167,18.18%,-0.023999999999999994
2021-05-28,-0.132,-0.139,-0.132,-0.178,-14.29%,0.021999999999999992
2021-05-27,-0.154,-0.188,-0.154,-0.213,-19.79%,0.038000000000000006
2021-05-26,-0.192,-0.183,-0.183,-0.216,9.71%,-0.017000000000000015
2021-05-25,-0.175,-0.17,-0.168,-0.188,34.62%,-0.044999999999999984
2021-05-21,-0.13,-0.13,-0.13,-0.17,-0.76%,0.0010000000000000009
2021-05-20,-0.131,-0.11,-0.11,-0.137,21.30%,-0.023000000000000007
2021-05-19,-0.108,-0.079,-0.074,-0.141,30.12%,-0.024999999999999994
2021-05-18,-0.083,-0.121,-0.083,-0.137,-2.35%,0.0020000000000000018
2021-05-17,-0.085,-0.15,-0.083,-0.15,-34.62%,0.045
2021-05-14,-0.13,-0.13,-0.13,-0.142,9.24%,-0.01100000000000001
2021-05-12,-0.119,-0.142,-0.119,-0.161,-12.50%,0.017000000000000015
2021-05-11,-0.136,-0.16,-0.136,-0.184,-32.00%,0.064
2021-05-10,-0.2,-0.183,-0.178,-0.213,-4.76%,0.009999999999999981
2021-05-07,-0.21,-0.202,-0.188,-0.231,-0.94%,0.0020000000000000018
2021-05-06,-0.212,-0.205,-0.202,-0.226,2.42%,-0.0050000000000000044
2021-05-05,-0.207,-0.199,-0.195,-0.242,-2.36%,0.0050000000000000044
2021-05-04,-0.212,-0.193,-0.182,-0.233,3.41%,-0.007000000000000006
2021-05-03,-0.205,-0.198,-0.188,-0.227,4.59%,-0.00899999999999998
2021-04-30,-0.196,-0.191,-0.191,-0.219,3.16%,-0.006000000000000005
2021-04-29,-0.19,-0.231,-0.19,-0.235,-16.67%,0.038000000000000006
2021-04-28,-0.228,-0.221,-0.221,-0.242,-8.06%,0.01999999999999999
2021-04-27,-0.248,-0.236,-0.236,-0.262,-0.40%,0.0010000000000000009
2021-04-26,-0.249,-0.187,-0.187,-0.261,-3.86%,0.010000000000000009
2021-04-23,-0.259,-0.252,-0.248,-0.272,4.02%,-0.010000000000000009
2021-04-22,-0.249,-0.261,-0.249,-0.273,1.22%,-0.0030000000000000027
2021-04-21,-0.246,-0.236,-0.235,-0.264,33.70%,-0.062
